région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Féminin;807
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Masculin;427
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Féminin;494
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Masculin;50
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Féminin;32
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Masculin;124
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Féminin;175
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Masculin;103
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Féminin;101
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Masculin;16
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Féminin;16
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Masculin;79
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Féminin;95
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Masculin;47
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Féminin;49
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Masculin;29
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Féminin;39
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Masculin;186
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Féminin;248
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Masculin;153
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Féminin;162
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Masculin;59
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Féminin;31
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Masculin;323
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Féminin;367
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Masculin;233
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Féminin;302
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Masculin;37
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Féminin;44
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Masculin;218
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Féminin;249
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Masculin;159
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Féminin;126
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Masculin;47
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Féminin;18
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Masculin;242
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Féminin;311
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Masculin;177
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Féminin;171
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Masculin;43
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Féminin;26
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Masculin;146
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Féminin;170
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Masculin;92
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Féminin;118
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Masculin;64
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Féminin;64
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Masculin;452
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Féminin;467
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Masculin;422
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Féminin;378
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Masculin;26
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Féminin;16
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Masculin;120
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Féminin;187
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Masculin;115
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Féminin;88
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Masculin;52
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Féminin;62
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Masculin;224
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Féminin;351
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Masculin;200
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Féminin;225
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Masculin;11
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Féminin;19
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Masculin;173
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Féminin;202
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Masculin;184
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Féminin;139
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Masculin;186
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Féminin;108
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Masculin;742
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Féminin;938
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Masculin;618
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Féminin;739
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Masculin;51
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Féminin;36
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Masculin;221
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Féminin;224
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Masculin;208
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Féminin;207
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Masculin;23
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Féminin;16
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Masculin;94
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Féminin;163
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Masculin;97
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Féminin;90
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Masculin;27
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Féminin;29
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Masculin;118
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Féminin;120
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Masculin;77
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Féminin;102
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Masculin;28
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Féminin;12
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Masculin;122
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Féminin;213
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Masculin;103
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Féminin;99
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Masculin;71
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Féminin;45
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Masculin;312
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Féminin;458
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Masculin;311
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Féminin;270
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Masculin;45
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Féminin;29
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Masculin;198
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Féminin;252
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Masculin;181
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Féminin;192
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Masculin;7
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Féminin;9
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Masculin;46
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Féminin;58
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Masculin;48
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Féminin;56
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Masculin;10
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Féminin;6
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Masculin;56
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Féminin;91
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Masculin;46
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Féminin;42
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Masculin;52
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Féminin;33
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Masculin;139
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Féminin;222
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Masculin;116
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Féminin;79
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Masculin;32
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Féminin;42
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Masculin;212
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Féminin;220
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Masculin;108
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Féminin;155
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Masculin;56
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Féminin;56
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Masculin;260
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Féminin;306
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Masculin;221
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Féminin;165
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Masculin;52
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Féminin;33
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Masculin;187
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Féminin;256
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Masculin;155
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Féminin;167
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Masculin;59
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Féminin;37
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Masculin;231
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Féminin;250
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Masculin;216
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Féminin;244
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Masculin;27
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Féminin;15
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Masculin;88
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Féminin;98
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Masculin;90
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Féminin;71
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Masculin;13
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Féminin;17
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Masculin;129
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Féminin;124
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Masculin;122
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Féminin;127
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Masculin;88
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Féminin;62
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Masculin;332
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Féminin;543
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Masculin;307
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Féminin;314
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Masculin;30
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Féminin;34
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Masculin;173
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Féminin;195
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Masculin;183
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Féminin;132
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Masculin;30
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Féminin;41
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Masculin;154
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Féminin;219
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Masculin;134
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Féminin;104
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Masculin;28
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Féminin;33
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Masculin;188
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Féminin;220
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Masculin;246
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Féminin;256
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Masculin;20
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Féminin;16
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Masculin;66
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Féminin;119
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Masculin;73
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Féminin;76
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Masculin;31
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Féminin;22
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Masculin;100
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Féminin;171
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Masculin;135
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Féminin;118
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Masculin;20
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Féminin;31
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Masculin;82
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Féminin;142
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Masculin;80
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Féminin;80
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Masculin;27
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Féminin;22
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Masculin;111
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Féminin;133
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Masculin;72
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Féminin;102
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Masculin;61
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Féminin;70
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Masculin;345
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Féminin;485
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Masculin;382
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Féminin;361
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Masculin;36
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Féminin;56
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Masculin;242
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Féminin;332
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Masculin;245
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Féminin;217
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Masculin;8
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Féminin;10
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Masculin;39
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Féminin;90
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Masculin;65
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Féminin;77
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Masculin;42
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Féminin;46
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Masculin;267
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Féminin;316
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Masculin;275
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Féminin;258
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Masculin;47
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Féminin;53
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Masculin;345
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Féminin;434
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Masculin;333
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Féminin;314
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Masculin;38
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Féminin;17
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Masculin;161
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Féminin;120
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Masculin;121
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Féminin;104
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Masculin;89
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Féminin;92
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Masculin;602
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Féminin;816
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Masculin;564
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Féminin;661
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Masculin;91
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Féminin;91
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Masculin;537
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Féminin;651
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Masculin;561
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Féminin;616
Région wallonne;Namur;Dinant;91054;5575;Gedinne;0 - 14;Masculin;37
Région wallonne;Namur;Dinant;91054;5575;Gedinne;0 - 14;Féminin;25
Région wallonne;Namur;Dinant;91054;5575;Gedinne;15 - 64;Masculin;180
Région wallonne;Namur;Dinant;91054;5575;Gedinne;15 - 64;Féminin;197
Région wallonne;Namur;Dinant;91054;5575;Gedinne;65 - ...;Masculin;191
Région wallonne;Namur;Dinant;91054;5575;Gedinne;65 - ...;Féminin;155
Région wallonne;Namur;Dinant;91059;5360;Hamois;0 - 14;Masculin;58
Région wallonne;Namur;Dinant;91059;5360;Hamois;0 - 14;Féminin;41
Région wallonne;Namur;Dinant;91059;5360;Hamois;15 - 64;Masculin;259
Région wallonne;Namur;Dinant;91059;5360;Hamois;15 - 64;Féminin;311
Région wallonne;Namur;Dinant;91059;5360;Hamois;65 - ...;Masculin;201
Région wallonne;Namur;Dinant;91059;5360;Hamois;65 - ...;Féminin;180
Région wallonne;Namur;Dinant;91064;5370;Havelange;0 - 14;Masculin;35
Région wallonne;Namur;Dinant;91064;5370;Havelange;0 - 14;Féminin;23
Région wallonne;Namur;Dinant;91064;5370;Havelange;15 - 64;Masculin;175
Région wallonne;Namur;Dinant;91064;5370;Havelange;15 - 64;Féminin;202
Région wallonne;Namur;Dinant;91064;5370;Havelange;65 - ...;Masculin;173
Région wallonne;Namur;Dinant;91064;5370;Havelange;65 - ...;Féminin;200
Région wallonne;Namur;Dinant;91072;5560;Houyet;0 - 14;Masculin;39
Région wallonne;Namur;Dinant;91072;5560;Houyet;0 - 14;Féminin;27
Région wallonne;Namur;Dinant;91072;5560;Houyet;15 - 64;Masculin;165
Région wallonne;Namur;Dinant;91072;5560;Houyet;15 - 64;Féminin;246
Région wallonne;Namur;Dinant;91072;5560;Houyet;65 - ...;Masculin;151
Région wallonne;Namur;Dinant;91072;5560;Houyet;65 - ...;Féminin;153
Région wallonne;Namur;Dinant;91103;5520;Onhaye;0 - 14;Masculin;25
Région wallonne;Namur;Dinant;91103;5520;Onhaye;0 - 14;Féminin;15
Région wallonne;Namur;Dinant;91103;5520;Onhaye;15 - 64;Masculin;106
Région wallonne;Namur;Dinant;91103;5520;Onhaye;15 - 64;Féminin;127
Région wallonne;Namur;Dinant;91103;5520;Onhaye;65 - ...;Masculin;149
Région wallonne;Namur;Dinant;91103;5520;Onhaye;65 - ...;Féminin;113
Région wallonne;Namur;Dinant;91114;5580;Rochefort;0 - 14;Masculin;78
Région wallonne;Namur;Dinant;91114;5580;Rochefort;0 - 14;Féminin;74
Région wallonne;Namur;Dinant;91114;5580;Rochefort;15 - 64;Masculin;497
Région wallonne;Namur;Dinant;91114;5580;Rochefort;15 - 64;Féminin;586
Région wallonne;Namur;Dinant;91114;5580;Rochefort;65 - ...;Masculin;425
Région wallonne;Namur;Dinant;91114;5580;Rochefort;65 - ...;Féminin;489
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;0 - 14;Masculin;41
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;0 - 14;Féminin;40
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;15 - 64;Masculin;192
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;15 - 64;Féminin;267
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;65 - ...;Masculin;188
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;65 - ...;Féminin;187
Région wallonne;Namur;Dinant;91141;5530;Yvoir;0 - 14;Masculin;91
