région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;15 - 64;Masculin;653
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;15 - 64;Féminin;1 222
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;65 - ...;Masculin;737
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;65 - ...;Féminin;938
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21002;1160;Auderghem;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;0 - 14;Masculin;209
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;0 - 14;Féminin;137
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;15 - 64;Masculin;664
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;15 - 64;Féminin;1 041
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;65 - ...;Masculin;562
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;65 - ...;Féminin;602
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21003;1082;Berchem-Sainte-Agathe;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;0 - 14;Masculin;1 264
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;0 - 14;Féminin;997
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;15 - 64;Masculin;5 355
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;15 - 64;Féminin;6 975
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;65 - ...;Masculin;3 075
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;65 - ...;Féminin;3 229
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21004;1000;Bruxelles;65 - ...;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;0 - 14;Masculin;257
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;0 - 14;Féminin;199
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;15 - 64;Masculin;1 094
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;15 - 64;Féminin;1 786
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;65 - ...;Masculin;758
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;65 - ...;Féminin;840
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21005;1040;Etterbeek;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;0 - 14;Masculin;286
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;0 - 14;Féminin;194
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;15 - 64;Masculin;1 061
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;15 - 64;Féminin;1 662
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;65 - ...;Masculin;939
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;65 - ...;Féminin;1 313
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21006;1140;Evere;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);0 - 14;Masculin;348
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);0 - 14;Féminin;307
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);15 - 64;Masculin;1 302
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);15 - 64;Féminin;2 272
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);65 - ...;Masculin;1 027
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);65 - ...;Féminin;1 134
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21007;1190;Forest (Bruxelles-Capitale);65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;0 - 14;Masculin;172
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;0 - 14;Féminin;123
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;15 - 64;Masculin;606
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;15 - 64;Féminin;1 000
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;65 - ...;Masculin;612
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;65 - ...;Féminin;752
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21008;1083;Ganshoren;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;0 - 14;Masculin;496
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;0 - 14;Féminin;382
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;15 - 64;Masculin;1 998
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;15 - 64;Féminin;2 878
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;65 - ...;Masculin;1 378
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;65 - ...;Féminin;1 538
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21009;1050;Ixelles;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;0 - 14;Masculin;390
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;0 - 14;Féminin;301
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;15 - 64;Masculin;1 345
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;15 - 64;Féminin;2 264
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;65 - ...;Masculin;1 165
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;65 - ...;Féminin;1 395
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21010;1090;Jette;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;0 - 14;Masculin;208
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;0 - 14;Féminin;118
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;15 - 64;Masculin;540
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;15 - 64;Féminin;956
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;65 - ...;Masculin;353
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;65 - ...;Féminin;414
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21011;1081;Koekelberg;65 - ...;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;0 - 14;Masculin;923
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;0 - 14;Féminin;721
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;15 - 64;Masculin;2 596
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;15 - 64;Féminin;4 380
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;65 - ...;Masculin;1 871
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;65 - ...;Féminin;2 032
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21012;1080;Molenbeek-Saint-Jean;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;0 - 14;Masculin;231
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;0 - 14;Féminin;240
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;15 - 64;Masculin;1 407
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;15 - 64;Féminin;1 878
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;65 - ...;Masculin;639
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;65 - ...;Féminin;664
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21013;1060;Saint-Gilles;65 - ...;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;0 - 14;Masculin;193
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;0 - 14;Féminin;121
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;15 - 64;Masculin;766
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;15 - 64;Féminin;1 067
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;15 - 64;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;65 - ...;Masculin;385
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;65 - ...;Féminin;399
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21014;1210;Saint-Josse-ten-Noode;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;0 - 14;Masculin;928
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;0 - 14;Féminin;684
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;15 - 64;Masculin;3 456
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;15 - 64;Féminin;5 490
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;65 - ...;Masculin;1 989
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;65 - ...;Féminin;2 115
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21015;1030;Schaerbeek;65 - ...;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;0 - 14;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;0 - 14;Masculin;437
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;0 - 14;Féminin;300
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;0 - 14;Changé;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;15 - 64;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;15 - 64;Masculin;1 611
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;15 - 64;Féminin;2 648
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;15 - 64;Changé;< 5
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;65 - ...;Indéfinissable;0
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;65 - ...;Masculin;1 969
Région de Bruxelles-Capitale;[Bruxelles-Capitale];Bruxelles-Capitale;21016;1180;Uccle;65 - ...;Féminin;2 451
