gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;daghospitalisatie
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;15 - 64;Vrouwelijk;993
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;65 - ...;Mannelijk;548
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;65 - ...;Vrouwelijk;557
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;0 - 14;Mannelijk;227
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;0 - 14;Vrouwelijk;126
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;15 - 64;Mannelijk;1 706
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;15 - 64;Vrouwelijk;2 286
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;65 - ...;Mannelijk;955
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;65 - ...;Vrouwelijk;1 150
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;0 - 14;Mannelijk;116
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;0 - 14;Vrouwelijk;68
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;15 - 64;Mannelijk;920
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;15 - 64;Vrouwelijk;1 130
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;65 - ...;Mannelijk;735
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;65 - ...;Vrouwelijk;622
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;0 - 14;Mannelijk;66
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;0 - 14;Vrouwelijk;39
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;15 - 64;Mannelijk;509
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;15 - 64;Vrouwelijk;662
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;65 - ...;Mannelijk;484
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;65 - ...;Vrouwelijk;378
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;0 - 14;Mannelijk;69
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;0 - 14;Vrouwelijk;34
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;15 - 64;Mannelijk;709
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;15 - 64;Vrouwelijk;922
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;65 - ...;Mannelijk;554
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;65 - ...;Vrouwelijk;458
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;0 - 14;Mannelijk;63
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;0 - 14;Vrouwelijk;53
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;15 - 64;Mannelijk;669
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;15 - 64;Vrouwelijk;990
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;65 - ...;Mannelijk;608
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;65 - ...;Vrouwelijk;384
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;0 - 14;Mannelijk;30
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;0 - 14;Vrouwelijk;15
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;15 - 64;Mannelijk;337
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;15 - 64;Vrouwelijk;510
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;65 - ...;Mannelijk;246
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;65 - ...;Vrouwelijk;209
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;0 - 14;Mannelijk;67
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;0 - 14;Vrouwelijk;29
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;15 - 64;Mannelijk;498
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;15 - 64;Vrouwelijk;583
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;65 - ...;Mannelijk;525
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;65 - ...;Vrouwelijk;216
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;0 - 14;Mannelijk;34
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;0 - 14;Vrouwelijk;21
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;15 - 64;Mannelijk;338
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;15 - 64;Vrouwelijk;396
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;65 - ...;Mannelijk;218
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;65 - ...;Vrouwelijk;148
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;0 - 14;Mannelijk;32
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;0 - 14;Vrouwelijk;26
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;15 - 64;Mannelijk;396
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;15 - 64;Vrouwelijk;451
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;65 - ...;Mannelijk;289
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;65 - ...;Vrouwelijk;217
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;0 - 14;Mannelijk;129
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;0 - 14;Vrouwelijk;104
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;15 - 64;Mannelijk;1 275
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;15 - 64;Vrouwelijk;1 592
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;65 - ...;Mannelijk;1 144
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;65 - ...;Vrouwelijk;999
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;0 - 14;Mannelijk;79
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;0 - 14;Vrouwelijk;84
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;15 - 64;Mannelijk;904
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;15 - 64;Vrouwelijk;1 250
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;65 - ...;Mannelijk;1 067
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;65 - ...;Vrouwelijk;951
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;0 - 14;Mannelijk;39
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;0 - 14;Vrouwelijk;26
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;15 - 64;Mannelijk;264
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;15 - 64;Vrouwelijk;491
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;65 - ...;Mannelijk;371
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;65 - ...;Vrouwelijk;320
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;0 - 14;Mannelijk;48
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;0 - 14;Vrouwelijk;34
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;15 - 64;Mannelijk;553
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;15 - 64;Vrouwelijk;695
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;65 - ...;Mannelijk;360
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;65 - ...;Vrouwelijk;397
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);0 - 14;Mannelijk;48
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);0 - 14;Vrouwelijk;25
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);15 - 64;Mannelijk;401
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);15 - 64;Vrouwelijk;454
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);65 - ...;Mannelijk;241
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);65 - ...;Vrouwelijk;255
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;0 - 14;Mannelijk;147
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;0 - 14;Vrouwelijk;78
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;15 - 64;Mannelijk;614
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;15 - 64;Vrouwelijk;743
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;65 - ...;Mannelijk;487
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;65 - ...;Vrouwelijk;508
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;0 - 14;Mannelijk;52
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;0 - 14;Vrouwelijk;33
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;15 - 64;Mannelijk;326
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;15 - 64;Vrouwelijk;468
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;65 - ...;Mannelijk;217
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;65 - ...;Vrouwelijk;276
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;0 - 14;Mannelijk;126
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;0 - 14;Vrouwelijk;59
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;15 - 64;Mannelijk;1 161
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;15 - 64;Vrouwelijk;1 468
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;65 - ...;Mannelijk;878
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;65 - ...;Vrouwelijk;856
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;0 - 14;Mannelijk;45
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;0 - 14;Vrouwelijk;18
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;15 - 64;Mannelijk;315
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;15 - 64;Vrouwelijk;431
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;65 - ...;Mannelijk;261
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;65 - ...;Vrouwelijk;209
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;0 - 14;Mannelijk;579
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;0 - 14;Vrouwelijk;269
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;15 - 64;Mannelijk;4 635
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;15 - 64;Vrouwelijk;5 934
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;15 - 64;Veranderd;< 5
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;65 - ...;Mannelijk;3 583
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;65 - ...;Vrouwelijk;3 612
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;0 - 14;Mannelijk;61
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;0 - 14;Vrouwelijk;34
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;15 - 64;Mannelijk;587
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;15 - 64;Vrouwelijk;602
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;65 - ...;Mannelijk;309
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;65 - ...;Vrouwelijk;392
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;0 - 14;Mannelijk;120
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;0 - 14;Vrouwelijk;73
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;15 - 64;Mannelijk;930
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;15 - 64;Vrouwelijk;1 179
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;15 - 64;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;65 - ...;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;65 - ...;Mannelijk;680
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;65 - ...;Vrouwelijk;798
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;65 - ...;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;0 - 14;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;0 - 14;Mannelijk;36
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;0 - 14;Vrouwelijk;38
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;0 - 14;Veranderd;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;15 - 64;Onbepaalbaar;0
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;15 - 64;Mannelijk;322
