région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge_(ans);sexe;nombre_de_séjours
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse;65 – ...;Masculin;212
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse;65 – ...;Féminin;210
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme; 0 – 14;Masculin;81
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme; 0 – 14;Féminin;81
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;15 – 64;Masculin;565
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;15 – 64;Féminin;698
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;65 – ...;Masculin;532
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;65 – ...;Féminin;669
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges; 0 – 14;Masculin;18
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges; 0 – 14;Féminin;18
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;15 – 64;Masculin;86
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;15 – 64;Féminin;123
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;65 – ...;Masculin;62
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;65 – ...;Féminin;93
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes; 0 – 14;Masculin;37
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes; 0 – 14;Féminin;31
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;15 – 64;Masculin;103
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;15 – 64;Féminin;211
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;65 – ...;Masculin;85
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;65 – ...;Féminin;107
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon; 0 – 14;Masculin;167
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon; 0 – 14;Féminin;147
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;15 – 64;Masculin;898
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;15 – 64;Féminin;1104
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;65 – ...;Masculin;732
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;65 – ...;Féminin;760
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert; 0 – 14;Masculin;40
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert; 0 – 14;Féminin;18
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;15 – 64;Masculin;126
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;15 – 64;Féminin;155
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;65 – ...;Masculin;100
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;65 – ...;Féminin;112
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange; 0 – 14;Masculin;85
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange; 0 – 14;Féminin;76
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;15 – 64;Masculin;456
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;15 – 64;Féminin;634
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;65 – ...;Masculin;408
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;65 – ...;Féminin;489
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange; 0 – 14;Masculin;17
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange; 0 – 14;Féminin;8
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;15 – 64;Masculin;64
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;15 – 64;Féminin;71
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;65 – ...;Masculin;45
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;65 – ...;Féminin;64
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy; 0 – 14;Masculin;44
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy; 0 – 14;Féminin;42
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;15 – 64;Masculin;217
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;15 – 64;Féminin;290
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;65 – ...;Masculin;233
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;65 – ...;Féminin;287
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne; 0 – 14;Masculin;82
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne; 0 – 14;Féminin;79
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;15 – 64;Masculin;639
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;15 – 64;Féminin;778
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;65 – ...;Masculin;354
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;65 – ...;Féminin;382
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne; 0 – 14;Masculin;31
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne; 0 – 14;Féminin;25
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;15 – 64;Masculin;124
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;15 – 64;Féminin;148
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;65 – ...;Masculin;77
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;65 – ...;Féminin;83
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers; 0 – 14;Masculin;26
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers; 0 – 14;Féminin;15
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;15 – 64;Masculin;84
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;15 – 64;Féminin;126
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;65 – ...;Masculin;54
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;65 – ...;Féminin;55
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize; 0 – 14;Masculin;30
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize; 0 – 14;Féminin;20
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;15 – 64;Masculin;197
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;15 – 64;Féminin;225
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;65 – ...;Masculin;134
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;65 – ...;Féminin;144
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm; 0 – 14;Masculin;51
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm; 0 – 14;Féminin;51
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;15 – 64;Masculin;342
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;15 – 64;Féminin;395
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;65 – ...;Masculin;210
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;65 – ...;Féminin;294
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre; 0 – 14;Masculin;57
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre; 0 – 14;Féminin;50
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;15 – 64;Masculin;203
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;15 – 64;Féminin;244
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;65 – ...;Masculin;131
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;65 – ...;Féminin;159
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy; 0 – 14;Masculin;49
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy; 0 – 14;Féminin;29
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;15 – 64;Masculin;199
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;15 – 64;Féminin;247
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;65 – ...;Masculin;183
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;65 – ...;Féminin;141
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode; 0 – 14;Masculin;19
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode; 0 – 14;Féminin;15
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode;15 – 64;Masculin;96
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode;15 – 64;Féminin;123
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode;65 – ...;Masculin;54
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode;65 – ...;Féminin;69
Région wallonne;Luxembourg;Marche-en-Famenne;83012.0;6940.0;Durbuy; 0 – 14;Masculin;77
Région wallonne;Luxembourg;Marche-en-Famenne;83012.0;6940.0;Durbuy; 0 – 14;Féminin;75
Région wallonne;Luxembourg;Marche-en-Famenne;83012.0;6940.0;Durbuy;15 – 64;Masculin;414
Région wallonne;Luxembourg;Marche-en-Famenne;83012.0;6940.0;Durbuy;15 – 64;Féminin;530
Région wallonne;Luxembourg;Marche-en-Famenne;83012.0;6940.0;Durbuy;65 – ...;Masculin;346
Région wallonne;Luxembourg;Marche-en-Famenne;83012.0;6940.0;Durbuy;65 – ...;Féminin;420
Région wallonne;Luxembourg;Marche-en-Famenne;83013.0;6997.0;Érezée; 0 – 14;Masculin;18
Région wallonne;Luxembourg;Marche-en-Famenne;83013.0;6997.0;Érezée; 0 – 14;Féminin;27
Région wallonne;Luxembourg;Marche-en-Famenne;83013.0;6997.0;Érezée;15 – 64;Masculin;119
Région wallonne;Luxembourg;Marche-en-Famenne;83013.0;6997.0;Érezée;15 – 64;Féminin;142
Région wallonne;Luxembourg;Marche-en-Famenne;83013.0;6997.0;Érezée;65 – ...;Masculin;111
Région wallonne;Luxembourg;Marche-en-Famenne;83013.0;6997.0;Érezée;65 – ...;Féminin;93
Région wallonne;Luxembourg;Marche-en-Famenne;83028.0;6990.0;Hotton; 0 – 14;Masculin;65
Région wallonne;Luxembourg;Marche-en-Famenne;83028.0;6990.0;Hotton; 0 – 14;Féminin;52
Région wallonne;Luxembourg;Marche-en-Famenne;83028.0;6990.0;Hotton;15 – 64;Masculin;244
Région wallonne;Luxembourg;Marche-en-Famenne;83028.0;6990.0;Hotton;15 – 64;Féminin;293
Région wallonne;Luxembourg;Marche-en-Famenne;83028.0;6990.0;Hotton;65 – ...;Masculin;127
Région wallonne;Luxembourg;Marche-en-Famenne;83028.0;6990.0;Hotton;65 – ...;Féminin;162
Région wallonne;Luxembourg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne; 0 – 14;Masculin;30
Région wallonne;Luxembourg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne; 0 – 14;Féminin;21
Région wallonne;Luxembourg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;15 – 64;Masculin;177
Région wallonne;Luxembourg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;15 – 64;Féminin;171
Région wallonne;Luxembourg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;65 – ...;Masculin;145
Région wallonne;Luxembourg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;65 – ...;Féminin;144
Région wallonne;Luxembourg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne; 0 – 14;Masculin;189
Région wallonne;Luxembourg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne; 0 – 14;Féminin;120
Région wallonne;Luxembourg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;15 – 64;Masculin;771
Région wallonne;Luxembourg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;15 – 64;Féminin;1060
Région wallonne;Luxembourg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;65 – ...;Masculin;480
Région wallonne;Luxembourg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;65 – ...;Féminin;604
Région wallonne;Luxembourg;Marche-en-Famenne;83040.0;6950.0;Nassogne; 0 – 14;Masculin;67
Région wallonne;Luxembourg;Marche-en-Famenne;83040.0;6950.0;Nassogne; 0 – 14;Féminin;44
Région wallonne;Luxembourg;Marche-en-Famenne;83040.0;6950.0;Nassogne;15 – 64;Masculin;210
Région wallonne;Luxembourg;Marche-en-Famenne;83040.0;6950.0;Nassogne;15 – 64;Féminin;265
Région wallonne;Luxembourg;Marche-en-Famenne;83040.0;6950.0;Nassogne;65 – ...;Masculin;169
Région wallonne;Luxembourg;Marche-en-Famenne;83040.0;6950.0;Nassogne;65 – ...;Féminin;153
Région wallonne;Luxembourg;Marche-en-Famenne;83044.0;6987.0;Rendeux; 0 – 14;Masculin;23
Région wallonne;Luxembourg;Marche-en-Famenne;83044.0;6987.0;Rendeux; 0 – 14;Féminin;30
Région wallonne;Luxembourg;Marche-en-Famenne;83044.0;6987.0;Rendeux;15 – 64;Masculin;107
Région wallonne;Luxembourg;Marche-en-Famenne;83044.0;6987.0;Rendeux;15 – 64;Féminin;163
Région wallonne;Luxembourg;Marche-en-Famenne;83044.0;6987.0;Rendeux;65 – ...;Masculin;66
Région wallonne;Luxembourg;Marche-en-Famenne;83044.0;6987.0;Rendeux;65 – ...;Féminin;83
Région wallonne;Luxembourg;Marche-en-Famenne;83049.0;6970.0;Tenneville; 0 – 14;Masculin;21
Région wallonne;Luxembourg;Marche-en-Famenne;83049.0;6970.0;Tenneville; 0 – 14;Féminin;23
Région wallonne;Luxembourg;Marche-en-Famenne;83049.0;6970.0;Tenneville;15 – 64;Masculin;99
Région wallonne;Luxembourg;Marche-en-Famenne;83049.0;6970.0;Tenneville;15 – 64;Féminin;131
Région wallonne;Luxembourg;Marche-en-Famenne;83049.0;6970.0;Tenneville;65 – ...;Masculin;87
Région wallonne;Luxembourg;Marche-en-Famenne;83049.0;6970.0;Tenneville;65 – ...;Féminin;77
Région wallonne;Luxembourg;Marche-en-Famenne;83055.0;6960.0;Manhay; 0 – 14;Masculin;21
Région wallonne;Luxembourg;Marche-en-Famenne;83055.0;6960.0;Manhay; 0 – 14;Féminin;22
Région wallonne;Luxembourg;Marche-en-Famenne;83055.0;6960.0;Manhay;15 – 64;Masculin;148
Région wallonne;Luxembourg;Marche-en-Famenne;83055.0;6960.0;Manhay;15 – 64;Féminin;176
Région wallonne;Luxembourg;Marche-en-Famenne;83055.0;6960.0;Manhay;65 – ...;Masculin;79
Région wallonne;Luxembourg;Marche-en-Famenne;83055.0;6960.0;Manhay;65 – ...;Féminin;110
Région wallonne;Luxembourg;Neufchâteau;84009.0;6880.0;Bertrix; 0 – 14;Masculin;65
Région wallonne;Luxembourg;Neufchâteau;84009.0;6880.0;Bertrix; 0 – 14;Féminin;55
Région wallonne;Luxembourg;Neufchâteau;84009.0;6880.0;Bertrix;15 – 64;Masculin;341
Région wallonne;Luxembourg;Neufchâteau;84009.0;6880.0;Bertrix;15 – 64;Féminin;429
Région wallonne;Luxembourg;Neufchâteau;84009.0;6880.0;Bertrix;65 – ...;Masculin;243
Région wallonne;Luxembourg;Neufchâteau;84009.0;6880.0;Bertrix;65 – ...;Féminin;276
Région wallonne;Luxembourg;Neufchâteau;84010.0;6830.0;Bouillon; 0 – 14;Masculin;22
Région wallonne;Luxembourg;Neufchâteau;84010.0;6830.0;Bouillon; 0 – 14;Féminin;18
Région wallonne;Luxembourg;Neufchâteau;84010.0;6830.0;Bouillon;15 – 64;Masculin;229
Région wallonne;Luxembourg;Neufchâteau;84010.0;6830.0;Bouillon;15 – 64;Féminin;250
Région wallonne;Luxembourg;Neufchâteau;84010.0;6830.0;Bouillon;65 – ...;Masculin;186
Région wallonne;Luxembourg;Neufchâteau;84010.0;6830.0;Bouillon;65 – ...;Féminin;210
Région wallonne;Luxembourg;Neufchâteau;84016.0;6929.0;Daverdisse; 0 – 14;Masculin;8
Région wallonne;Luxembourg;Neufchâteau;84016.0;6929.0;Daverdisse; 0 – 14;Féminin;6
Région wallonne;Luxembourg;Neufchâteau;84016.0;6929.0;Daverdisse;15 – 64;Masculin;58
Région wallonne;Luxembourg;Neufchâteau;84016.0;6929.0;Daverdisse;15 – 64;Féminin;55
Région wallonne;Luxembourg;Neufchâteau;84016.0;6929.0;Daverdisse;65 – ...;Masculin;54
Région wallonne;Luxembourg;Neufchâteau;84016.0;6929.0;Daverdisse;65 – ...;Féminin;37
Région wallonne;Luxembourg;Neufchâteau;84029.0;6887.0;Herbeumont; 0 – 14;Masculin;10
Région wallonne;Luxembourg;Neufchâteau;84029.0;6887.0;Herbeumont; 0 – 14;Féminin;14
Région wallonne;Luxembourg;Neufchâteau;84029.0;6887.0;Herbeumont;15 – 64;Masculin;77
Région wallonne;Luxembourg;Neufchâteau;84029.0;6887.0;Herbeumont;15 – 64;Féminin;117
Région wallonne;Luxembourg;Neufchâteau;84029.0;6887.0;Herbeumont;65 – ...;Masculin;56
Région wallonne;Luxembourg;Neufchâteau;84029.0;6887.0;Herbeumont;65 – ...;Féminin;49
Région wallonne;Luxembourg;Neufchâteau;84033.0;6860.0;Léglise; 0 – 14;Masculin;57
Région wallonne;Luxembourg;Neufchâteau;84033.0;6860.0;Léglise; 0 – 14;Féminin;33
Région wallonne;Luxembourg;Neufchâteau;84033.0;6860.0;Léglise;15 – 64;Masculin;143
Région wallonne;Luxembourg;Neufchâteau;84033.0;6860.0;Léglise;15 – 64;Féminin;218
Région wallonne;Luxembourg;Neufchâteau;84033.0;6860.0;Léglise;65 – ...;Masculin;84
Région wallonne;Luxembourg;Neufchâteau;84033.0;6860.0;Léglise;65 – ...;Féminin;80
Région wallonne;Luxembourg;Neufchâteau;84035.0;6890.0;Libin; 0 – 14;Masculin;56
Région wallonne;Luxembourg;Neufchâteau;84035.0;6890.0;Libin; 0 – 14;Féminin;38
Région wallonne;Luxembourg;Neufchâteau;84035.0;6890.0;Libin;15 – 64;Masculin;180
Région wallonne;Luxembourg;Neufchâteau;84035.0;6890.0;Libin;15 – 64;Féminin;225
Région wallonne;Luxembourg;Neufchâteau;84035.0;6890.0;Libin;65 – ...;Masculin;125
Région wallonne;Luxembourg;Neufchâteau;84035.0;6890.0;Libin;65 – ...;Féminin;130
Région wallonne;Luxembourg;Neufchâteau;84043.0;6840.0;Neufchâteau; 0 – 14;Masculin;63
Région wallonne;Luxembourg;Neufchâteau;84043.0;6840.0;Neufchâteau; 0 – 14;Féminin;49
Région wallonne;Luxembourg;Neufchâteau;84043.0;6840.0;Neufchâteau;15 – 64;Masculin;247
Région wallonne;Luxembourg;Neufchâteau;84043.0;6840.0;Neufchâteau;15 – 64;Féminin;359
Région wallonne;Luxembourg;Neufchâteau;84043.0;6840.0;Neufchâteau;65 – ...;Masculin;142
Région wallonne;Luxembourg;Neufchâteau;84043.0;6840.0;Neufchâteau;65 – ...;Féminin;151
Région wallonne;Luxembourg;Neufchâteau;84050.0;6850.0;Paliseul; 0 – 14;Masculin;40
Région wallonne;Luxembourg;Neufchâteau;84050.0;6850.0;Paliseul; 0 – 14;Féminin;25
Région wallonne;Luxembourg;Neufchâteau;84050.0;6850.0;Paliseul;15 – 64;Masculin;213
Région wallonne;Luxembourg;Neufchâteau;84050.0;6850.0;Paliseul;15 – 64;Féminin;265
Région wallonne;Luxembourg;Neufchâteau;84050.0;6850.0;Paliseul;65 – ...;Masculin;125
Région wallonne;Luxembourg;Neufchâteau;84050.0;6850.0;Paliseul;65 – ...;Féminin;160
Région wallonne;Luxembourg;Neufchâteau;84059.0;6870.0;Saint-Hubert; 0 – 14;Masculin;38
Région wallonne;Luxembourg;Neufchâteau;84059.0;6870.0;Saint-Hubert; 0 – 14;Féminin;33
Région wallonne;Luxembourg;Neufchâteau;84059.0;6870.0;Saint-Hubert;15 – 64;Masculin;280
Région wallonne;Luxembourg;Neufchâteau;84059.0;6870.0;Saint-Hubert;15 – 64;Féminin;317
Région wallonne;Luxembourg;Neufchâteau;84059.0;6870.0;Saint-Hubert;65 – ...;Masculin;198
Région wallonne;Luxembourg;Neufchâteau;84059.0;6870.0;Saint-Hubert;65 – ...;Féminin;223
Région wallonne;Luxembourg;Neufchâteau;84068.0;6927.0;Tellin; 0 – 14;Masculin;31
Région wallonne;Luxembourg;Neufchâteau;84068.0;6927.0;Tellin; 0 – 14;Féminin;19
Région wallonne;Luxembourg;Neufchâteau;84068.0;6927.0;Tellin;15 – 64;Masculin;93
Région wallonne;Luxembourg;Neufchâteau;84068.0;6927.0;Tellin;15 – 64;Féminin;121
Région wallonne;Luxembourg;Neufchâteau;84068.0;6927.0;Tellin;65 – ...;Masculin;92
Région wallonne;Luxembourg;Neufchâteau;84068.0;6927.0;Tellin;65 – ...;Féminin;87
Région wallonne;Luxembourg;Neufchâteau;84075.0;6920.0;Wellin; 0 – 14;Masculin;23
Région wallonne;Luxembourg;Neufchâteau;84075.0;6920.0;Wellin; 0 – 14;Féminin;24
Région wallonne;Luxembourg;Neufchâteau;84075.0;6920.0;Wellin;15 – 64;Masculin;136
Région wallonne;Luxembourg;Neufchâteau;84075.0;6920.0;Wellin;15 – 64;Féminin;134
Région wallonne;Luxembourg;Neufchâteau;84075.0;6920.0;Wellin;65 – ...;Masculin;96
Région wallonne;Luxembourg;Neufchâteau;84075.0;6920.0;Wellin;65 – ...;Féminin;131
Région wallonne;Luxembourg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny; 0 – 14;Masculin;89
Région wallonne;Luxembourg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny; 0 – 14;Féminin;68
Région wallonne;Luxembourg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;15 – 64;Masculin;316
Région wallonne;Luxembourg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;15 – 64;Féminin;545
Région wallonne;Luxembourg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;65 – ...;Masculin;218
Région wallonne;Luxembourg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;65 – ...;Féminin;267
Région wallonne;Luxembourg;Virton;85007.0;6810.0;Chiny; 0 – 14;Masculin;24
Région wallonne;Luxembourg;Virton;85007.0;6810.0;Chiny; 0 – 14;Féminin;27
Région wallonne;Luxembourg;Virton;85007.0;6810.0;Chiny;15 – 64;Masculin;145
Région wallonne;Luxembourg;Virton;85007.0;6810.0;Chiny;15 – 64;Féminin;187
Région wallonne;Luxembourg;Virton;85007.0;6810.0;Chiny;65 – ...;Masculin;142
Région wallonne;Luxembourg;Virton;85007.0;6810.0;Chiny;65 – ...;Féminin;144
Région wallonne;Luxembourg;Virton;85009.0;6740.0;Étalle; 0 – 14;Masculin;51
Région wallonne;Luxembourg;Virton;85009.0;6740.0;Étalle; 0 – 14;Féminin;35
Région wallonne;Luxembourg;Virton;85009.0;6740.0;Étalle;15 – 64;Masculin;148
Région wallonne;Luxembourg;Virton;85009.0;6740.0;Étalle;15 – 64;Féminin;265
Région wallonne;Luxembourg;Virton;85009.0;6740.0;Étalle;65 – ...;Masculin;129
Région wallonne;Luxembourg;Virton;85009.0;6740.0;Étalle;65 – ...;Féminin;114
Région wallonne;Luxembourg;Virton;85011.0;6820.0;Florenville; 0 – 14;Masculin;19
Région wallonne;Luxembourg;Virton;85011.0;6820.0;Florenville; 0 – 14;Féminin;39
Région wallonne;Luxembourg;Virton;85011.0;6820.0;Florenville;15 – 64;Masculin;162
Région wallonne;Luxembourg;Virton;85011.0;6820.0;Florenville;15 – 64;Féminin;223
Région wallonne;Luxembourg;Virton;85011.0;6820.0;Florenville;65 – ...;Masculin;208
Région wallonne;Luxembourg;Virton;85011.0;6820.0;Florenville;65 – ...;Féminin;209
Région wallonne;Luxembourg;Virton;85024.0;6769.0;Meix-devant-Virton; 0 – 14;Masculin;17
Région wallonne;Luxembourg;Virton;85024.0;6769.0;Meix-devant-Virton; 0 – 14;Féminin;16
Région wallonne;Luxembourg;Virton;85024.0;6769.0;Meix-devant-Virton;15 – 64;Masculin;108
Région wallonne;Luxembourg;Virton;85024.0;6769.0;Meix-devant-Virton;15 – 64;Féminin;130
Région wallonne;Luxembourg;Virton;85024.0;6769.0;Meix-devant-Virton;65 – ...;Masculin;90
Région wallonne;Luxembourg;Virton;85024.0;6769.0;Meix-devant-Virton;65 – ...;Féminin;75
Région wallonne;Luxembourg;Virton;85026.0;6750.0;Musson; 0 – 14;Masculin;33
Région wallonne;Luxembourg;Virton;85026.0;6750.0;Musson; 0 – 14;Féminin;26
Région wallonne;Luxembourg;Virton;85026.0;6750.0;Musson;15 – 64;Masculin;165
Région wallonne;Luxembourg;Virton;85026.0;6750.0;Musson;15 – 64;Féminin;183
Région wallonne;Luxembourg;Virton;85026.0;6750.0;Musson;65 – ...;Masculin;117
Région wallonne;Luxembourg;Virton;85026.0;6750.0;Musson;65 – ...;Féminin;105
Région wallonne;Luxembourg;Virton;85034.0;6747.0;Saint-Léger (Luxembourg); 0 – 14;Masculin;24
Région wallonne;Luxembourg;Virton;85034.0;6747.0;Saint-Léger (Luxembourg); 0 – 14;Féminin;22
Région wallonne;Luxembourg;Virton;85034.0;6747.0;Saint-Léger (Luxembourg);15 – 64;Masculin;118
Région wallonne;Luxembourg;Virton;85034.0;6747.0;Saint-Léger (Luxembourg);15 – 64;Féminin;127
Région wallonne;Luxembourg;Virton;85034.0;6747.0;Saint-Léger (Luxembourg);65 – ...;Masculin;57
Région wallonne;Luxembourg;Virton;85034.0;6747.0;Saint-Léger (Luxembourg);65 – ...;Féminin;95
Région wallonne;Luxembourg;Virton;85039.0;6730.0;Tintigny; 0 – 14;Masculin;24
Région wallonne;Luxembourg;Virton;85039.0;6730.0;Tintigny; 0 – 14;Féminin;23
Région wallonne;Luxembourg;Virton;85039.0;6730.0;Tintigny;15 – 64;Masculin;142
Région wallonne;Luxembourg;Virton;85039.0;6730.0;Tintigny;15 – 64;Féminin;172
Région wallonne;Luxembourg;Virton;85039.0;6730.0;Tintigny;65 – ...;Masculin;91
Région wallonne;Luxembourg;Virton;85039.0;6730.0;Tintigny;65 – ...;Féminin;88
Région wallonne;Luxembourg;Virton;85045.0;6760.0;Virton; 0 – 14;Masculin;74
Région wallonne;Luxembourg;Virton;85045.0;6760.0;Virton; 0 – 14;Féminin;80
Région wallonne;Luxembourg;Virton;85045.0;6760.0;Virton;15 – 64;Masculin;365
Région wallonne;Luxembourg;Virton;85045.0;6760.0;Virton;15 – 64;Féminin;577
Région wallonne;Luxembourg;Virton;85045.0;6760.0;Virton;65 – ...;Masculin;306
Région wallonne;Luxembourg;Virton;85045.0;6760.0;Virton;65 – ...;Féminin;389
Région wallonne;Luxembourg;Virton;85046.0;6720.0;Habay; 0 – 14;Masculin;75
Région wallonne;Luxembourg;Virton;85046.0;6720.0;Habay; 0 – 14;Féminin;48
