région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Masculin;152
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Féminin;207
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Masculin;172
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Féminin;159
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Masculin;12
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Féminin;13
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Masculin;92
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Féminin;119
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Masculin;93
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Féminin;81
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Masculin;54
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Féminin;46
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Masculin;316
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Féminin;423
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Masculin;379
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Féminin;343
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Masculin;12
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Féminin;6
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Masculin;107
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Féminin;120
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Masculin;91
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Féminin;79
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Masculin;28
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Féminin;39
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Masculin;179
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Féminin;211
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Masculin;153
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Féminin;174
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Masculin;12
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Féminin;16
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Masculin;130
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Féminin;164
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Masculin;150
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Féminin;106
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Masculin;110
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Féminin;74
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Masculin;534
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Féminin;756
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Masculin;551
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Féminin;544
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Masculin;31
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Féminin;25
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Masculin;171
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Féminin;207
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Masculin;173
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Féminin;164
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Masculin;24
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Féminin;14
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Masculin;88
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Féminin;126
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Masculin;85
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Féminin;62
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Masculin;25
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Féminin;12
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Masculin;94
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Féminin;133
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Masculin;82
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Féminin;64
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Masculin;28
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Féminin;13
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Masculin;123
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Féminin;154
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Masculin;98
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Féminin;75
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Masculin;41
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Féminin;48
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Masculin;286
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Féminin;381
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Masculin;292
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Féminin;240
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Masculin;31
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Féminin;29
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Masculin;132
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Féminin;228
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Masculin;202
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Féminin;205
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Masculin;7
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Féminin;8
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Masculin;39
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Féminin;39
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Masculin;39
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Féminin;57
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Masculin;11
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Féminin;5
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Masculin;48
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Féminin;84
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Masculin;37
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Féminin;32
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Masculin;35
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Féminin;31
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Masculin;126
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Féminin;192
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Masculin;89
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Féminin;80
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Masculin;34
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Féminin;20
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Masculin;152
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Féminin;184
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Masculin;106
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Féminin;118
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Masculin;33
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Féminin;33
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Masculin;219
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Féminin;292
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Masculin;150
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Féminin;146
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Masculin;35
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Féminin;36
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Masculin;161
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Féminin;192
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Masculin;151
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Féminin;147
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Masculin;42
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Féminin;17
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Masculin;201
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Féminin;221
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Masculin;170
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Féminin;207
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Masculin;8
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Féminin;11
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Masculin;62
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Féminin;91
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Masculin;66
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Féminin;65
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Masculin;17
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Féminin;19
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Masculin;79
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Féminin;120
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Masculin;95
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Féminin;98
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Masculin;70
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Féminin;57
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Masculin;268
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Féminin;439
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Masculin;245
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Féminin;293
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Masculin;21
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Féminin;24
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Masculin;119
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Féminin;162
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Masculin;135
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Féminin;134
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Masculin;25
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Féminin;32
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Masculin;102
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Féminin;203
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Masculin;125
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Féminin;96
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Masculin;33
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Féminin;30
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Masculin;172
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Féminin;186
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Masculin;188
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Féminin;180
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Masculin;19
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Féminin;6
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Masculin;53
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Féminin;97
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Masculin;79
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Féminin;60
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Masculin;25
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Féminin;22
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Masculin;98
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Féminin;161
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Masculin;123
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Féminin;102
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Masculin;11
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Féminin;18
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Masculin;109
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Féminin;111
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Masculin;68
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Féminin;80
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Masculin;24
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Féminin;23
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Masculin;68
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Féminin;130
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Masculin;92
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Féminin;79
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Masculin;43
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Féminin;55
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Masculin;216
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Féminin;373
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Masculin;294
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Féminin;250
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Masculin;34
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Féminin;43
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Masculin;191
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Féminin;257
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Masculin;168
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Féminin;185
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Masculin;8
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Féminin;13
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Masculin;45
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Féminin;71
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Masculin;49
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Féminin;63
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Masculin;40
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Féminin;18
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Masculin;214
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Féminin;256
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Masculin;238
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Féminin;195
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Masculin;55
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Féminin;34
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Masculin;316
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Féminin;357
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Masculin;304
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Féminin;287
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Masculin;32
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Féminin;12
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Masculin;114
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Féminin;104
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Masculin;78
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Féminin;91
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Masculin;91
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Féminin;69
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Masculin;497
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Féminin;669
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Masculin;472
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Féminin;520
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Masculin;62
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Féminin;59
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Masculin;445
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Féminin;582
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Masculin;510
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Féminin;485
Région wallonne;Namur;Dinant;91054;5575;Gedinne;0 - 14;Masculin;28
Région wallonne;Namur;Dinant;91054;5575;Gedinne;0 - 14;Féminin;13
Région wallonne;Namur;Dinant;91054;5575;Gedinne;15 - 64;Masculin;120
Région wallonne;Namur;Dinant;91054;5575;Gedinne;15 - 64;Féminin;179
Région wallonne;Namur;Dinant;91054;5575;Gedinne;65 - ...;Masculin;153
Région wallonne;Namur;Dinant;91054;5575;Gedinne;65 - ...;Féminin;117
Région wallonne;Namur;Dinant;91059;5360;Hamois;0 - 14;Masculin;44
Région wallonne;Namur;Dinant;91059;5360;Hamois;0 - 14;Féminin;36
Région wallonne;Namur;Dinant;91059;5360;Hamois;15 - 64;Masculin;197
Région wallonne;Namur;Dinant;91059;5360;Hamois;15 - 64;Féminin;286
Région wallonne;Namur;Dinant;91059;5360;Hamois;65 - ...;Masculin;173
Région wallonne;Namur;Dinant;91059;5360;Hamois;65 - ...;Féminin;119
Région wallonne;Namur;Dinant;91064;5370;Havelange;0 - 14;Masculin;37
Région wallonne;Namur;Dinant;91064;5370;Havelange;0 - 14;Féminin;23
Région wallonne;Namur;Dinant;91064;5370;Havelange;15 - 64;Masculin;116
Région wallonne;Namur;Dinant;91064;5370;Havelange;15 - 64;Féminin;207
Région wallonne;Namur;Dinant;91064;5370;Havelange;65 - ...;Masculin;176
Région wallonne;Namur;Dinant;91064;5370;Havelange;65 - ...;Féminin;138
Région wallonne;Namur;Dinant;91072;5560;Houyet;0 - 14;Masculin;20
Région wallonne;Namur;Dinant;91072;5560;Houyet;0 - 14;Féminin;11
Région wallonne;Namur;Dinant;91072;5560;Houyet;15 - 64;Masculin;146
Région wallonne;Namur;Dinant;91072;5560;Houyet;15 - 64;Féminin;182
Région wallonne;Namur;Dinant;91072;5560;Houyet;65 - ...;Masculin;124
Région wallonne;Namur;Dinant;91072;5560;Houyet;65 - ...;Féminin;150
Région wallonne;Namur;Dinant;91103;5520;Onhaye;0 - 14;Masculin;17
Région wallonne;Namur;Dinant;91103;5520;Onhaye;0 - 14;Féminin;13
Région wallonne;Namur;Dinant;91103;5520;Onhaye;15 - 64;Masculin;102
Région wallonne;Namur;Dinant;91103;5520;Onhaye;15 - 64;Féminin;136
Région wallonne;Namur;Dinant;91103;5520;Onhaye;65 - ...;Masculin;111
Région wallonne;Namur;Dinant;91103;5520;Onhaye;65 - ...;Féminin;101
Région wallonne;Namur;Dinant;91114;5580;Rochefort;0 - 14;Masculin;81
Région wallonne;Namur;Dinant;91114;5580;Rochefort;0 - 14;Féminin;60
Région wallonne;Namur;Dinant;91114;5580;Rochefort;15 - 64;Masculin;456
Région wallonne;Namur;Dinant;91114;5580;Rochefort;15 - 64;Féminin;481
Région wallonne;Namur;Dinant;91114;5580;Rochefort;65 - ...;Masculin;448
Région wallonne;Namur;Dinant;91114;5580;Rochefort;65 - ...;Féminin;362
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;0 - 14;Masculin;57
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;0 - 14;Féminin;35
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;15 - 64;Masculin;169
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;15 - 64;Féminin;240
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;65 - ...;Masculin;160
Région wallonne;Namur;Dinant;91120;5377;Somme-Leuze;65 - ...;Féminin;116
Région wallonne;Namur;Dinant;91141;5530;Yvoir;0 - 14;Masculin;64
Région wallonne;Namur;Dinant;91141;5530;Yvoir;0 - 14;Féminin;52
Région wallonne;Namur;Dinant;91141;5530;Yvoir;15 - 64;Masculin;304
Région wallonne;Namur;Dinant;91141;5530;Yvoir;15 - 64;Féminin;366
Région wallonne;Namur;Dinant;91141;5530;Yvoir;65 - ...;Masculin;285
Région wallonne;Namur;Dinant;91141;5530;Yvoir;65 - ...;Féminin;237
Région wallonne;Namur;Dinant;91142;5540;Hastière;0 - 14;Masculin;14
Région wallonne;Namur;Dinant;91142;5540;Hastière;0 - 14;Féminin;13
Région wallonne;Namur;Dinant;91142;5540;Hastière;15 - 64;Masculin;277
Région wallonne;Namur;Dinant;91142;5540;Hastière;15 - 64;Féminin;265
Région wallonne;Namur;Dinant;91142;5540;Hastière;65 - ...;Masculin;310
Région wallonne;Namur;Dinant;91142;5540;Hastière;65 - ...;Féminin;212
Région wallonne;Namur;Dinant;91143;5550;Vresse-sur-Semois;0 - 14;Masculin;10
Région wallonne;Namur;Dinant;91143;5550;Vresse-sur-Semois;0 - 14;Féminin;11
Région wallonne;Namur;Dinant;91143;5550;Vresse-sur-Semois;15 - 64;Masculin;88
Région wallonne;Namur;Dinant;91143;5550;Vresse-sur-Semois;15 - 64;Féminin;104
Région wallonne;Namur;Dinant;91143;5550;Vresse-sur-Semois;65 - ...;Masculin;120
Région wallonne;Namur;Dinant;91143;5550;Vresse-sur-Semois;65 - ...;Féminin;115
Région wallonne;Namur;Namur;92003;5300;Andenne;0 - 14;Masculin;165
Région wallonne;Namur;Namur;92003;5300;Andenne;0 - 14;Féminin;160
Région wallonne;Namur;Namur;92003;5300;Andenne;15 - 64;Masculin;763
Région wallonne;Namur;Namur;92003;5300;Andenne;15 - 64;Féminin;1111
Région wallonne;Namur;Namur;92003;5300;Andenne;65 - ...;Masculin;774
Région wallonne;Namur;Namur;92003;5300;Andenne;65 - ...;Féminin;820
Région wallonne;Namur;Namur;92006;5330;Assesse;0 - 14;Masculin;27
Région wallonne;Namur;Namur;92006;5330;Assesse;0 - 14;Féminin;26
Région wallonne;Namur;Namur;92006;5330;Assesse;15 - 64;Masculin;155
Région wallonne;Namur;Namur;92006;5330;Assesse;15 - 64;Féminin;211
Région wallonne;Namur;Namur;92006;5330;Assesse;65 - ...;Masculin;159
Région wallonne;Namur;Namur;92006;5330;Assesse;65 - ...;Féminin;146
Région wallonne;Namur;Namur;92035;5310;Éghezée;0 - 14;Masculin;75
Région wallonne;Namur;Namur;92035;5310;Éghezée;0 - 14;Féminin;72
Région wallonne;Namur;Namur;92035;5310;Éghezée;15 - 64;Masculin;413
Région wallonne;Namur;Namur;92035;5310;Éghezée;15 - 64;Féminin;625
Région wallonne;Namur;Namur;92035;5310;Éghezée;65 - ...;Masculin;494
Région wallonne;Namur;Namur;92035;5310;Éghezée;65 - ...;Féminin;506
Région wallonne;Namur;Namur;92045;5150;Floreffe;0 - 14;Masculin;32
Région wallonne;Namur;Namur;92045;5150;Floreffe;0 - 14;Féminin;30
Région wallonne;Namur;Namur;92045;5150;Floreffe;15 - 64;Masculin;179
Région wallonne;Namur;Namur;92045;5150;Floreffe;15 - 64;Féminin;279
Région wallonne;Namur;Namur;92045;5150;Floreffe;65 - ...;Masculin;217
