gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep_(jaar);geslacht;aantal_verblijven
Vlaams Gewest;Antwerpen;Mechelen;12034.0;2890.0;Sint-Amands; 0 – 14;Vrouwelijk;37
Vlaams Gewest;Antwerpen;Mechelen;12034.0;2890.0;Sint-Amands;15 – 64;Mannelijk;181
Vlaams Gewest;Antwerpen;Mechelen;12034.0;2890.0;Sint-Amands;15 – 64;Vrouwelijk;361
Vlaams Gewest;Antwerpen;Mechelen;12034.0;2890.0;Sint-Amands;65 – ...;Mannelijk;279
Vlaams Gewest;Antwerpen;Mechelen;12034.0;2890.0;Sint-Amands;65 – ...;Vrouwelijk;306
Vlaams Gewest;Antwerpen;Mechelen;12035.0;2860.0;Sint-Katelijne-Waver; 0 – 14;Mannelijk;152
Vlaams Gewest;Antwerpen;Mechelen;12035.0;2860.0;Sint-Katelijne-Waver; 0 – 14;Vrouwelijk;101
Vlaams Gewest;Antwerpen;Mechelen;12035.0;2860.0;Sint-Katelijne-Waver;15 – 64;Mannelijk;607
Vlaams Gewest;Antwerpen;Mechelen;12035.0;2860.0;Sint-Katelijne-Waver;15 – 64;Vrouwelijk;849
Vlaams Gewest;Antwerpen;Mechelen;12035.0;2860.0;Sint-Katelijne-Waver;65 – ...;Mannelijk;638
Vlaams Gewest;Antwerpen;Mechelen;12035.0;2860.0;Sint-Katelijne-Waver;65 – ...;Vrouwelijk;721
Vlaams Gewest;Antwerpen;Mechelen;12040.0;2830.0;Willebroek; 0 – 14;Mannelijk;178
Vlaams Gewest;Antwerpen;Mechelen;12040.0;2830.0;Willebroek; 0 – 14;Vrouwelijk;115
Vlaams Gewest;Antwerpen;Mechelen;12040.0;2830.0;Willebroek;15 – 64;Mannelijk;906
Vlaams Gewest;Antwerpen;Mechelen;12040.0;2830.0;Willebroek;15 – 64;Vrouwelijk;1287
Vlaams Gewest;Antwerpen;Mechelen;12040.0;2830.0;Willebroek;65 – ...;Mannelijk;888
Vlaams Gewest;Antwerpen;Mechelen;12040.0;2830.0;Willebroek;65 – ...;Vrouwelijk;1009
Vlaams Gewest;Antwerpen;Turnhout;13001.0;2370.0;Arendonk; 0 – 14;Mannelijk;108
Vlaams Gewest;Antwerpen;Turnhout;13001.0;2370.0;Arendonk; 0 – 14;Vrouwelijk;114
Vlaams Gewest;Antwerpen;Turnhout;13001.0;2370.0;Arendonk;15 – 64;Mannelijk;418
Vlaams Gewest;Antwerpen;Turnhout;13001.0;2370.0;Arendonk;15 – 64;Vrouwelijk;623
Vlaams Gewest;Antwerpen;Turnhout;13001.0;2370.0;Arendonk;65 – ...;Mannelijk;341
Vlaams Gewest;Antwerpen;Turnhout;13001.0;2370.0;Arendonk;65 – ...;Vrouwelijk;419
Vlaams Gewest;Antwerpen;Turnhout;13002.0;2387.0;Baarle-Hertog; 0 – 14;Mannelijk;14
Vlaams Gewest;Antwerpen;Turnhout;13002.0;2387.0;Baarle-Hertog; 0 – 14;Vrouwelijk;15
Vlaams Gewest;Antwerpen;Turnhout;13002.0;2387.0;Baarle-Hertog;15 – 64;Mannelijk;77
Vlaams Gewest;Antwerpen;Turnhout;13002.0;2387.0;Baarle-Hertog;15 – 64;Vrouwelijk;98
Vlaams Gewest;Antwerpen;Turnhout;13002.0;2387.0;Baarle-Hertog;65 – ...;Mannelijk;82
Vlaams Gewest;Antwerpen;Turnhout;13002.0;2387.0;Baarle-Hertog;65 – ...;Vrouwelijk;65
Vlaams Gewest;Antwerpen;Turnhout;13003.0;2490.0;Balen; 0 – 14;Mannelijk;240
Vlaams Gewest;Antwerpen;Turnhout;13003.0;2490.0;Balen; 0 – 14;Vrouwelijk;192
Vlaams Gewest;Antwerpen;Turnhout;13003.0;2490.0;Balen;15 – 64;Mannelijk;804
Vlaams Gewest;Antwerpen;Turnhout;13003.0;2490.0;Balen;15 – 64;Vrouwelijk;1107
Vlaams Gewest;Antwerpen;Turnhout;13003.0;2490.0;Balen;65 – ...;Mannelijk;704
Vlaams Gewest;Antwerpen;Turnhout;13003.0;2490.0;Balen;65 – ...;Vrouwelijk;767
Vlaams Gewest;Antwerpen;Turnhout;13004.0;2340.0;Beerse; 0 – 14;Mannelijk;132
Vlaams Gewest;Antwerpen;Turnhout;13004.0;2340.0;Beerse; 0 – 14;Vrouwelijk;149
Vlaams Gewest;Antwerpen;Turnhout;13004.0;2340.0;Beerse;15 – 64;Mannelijk;596
Vlaams Gewest;Antwerpen;Turnhout;13004.0;2340.0;Beerse;15 – 64;Vrouwelijk;857
Vlaams Gewest;Antwerpen;Turnhout;13004.0;2340.0;Beerse;65 – ...;Mannelijk;437
Vlaams Gewest;Antwerpen;Turnhout;13004.0;2340.0;Beerse;65 – ...;Vrouwelijk;425
Vlaams Gewest;Antwerpen;Turnhout;13006.0;2480.0;Dessel; 0 – 14;Mannelijk;92
Vlaams Gewest;Antwerpen;Turnhout;13006.0;2480.0;Dessel; 0 – 14;Vrouwelijk;72
Vlaams Gewest;Antwerpen;Turnhout;13006.0;2480.0;Dessel;15 – 64;Mannelijk;409
Vlaams Gewest;Antwerpen;Turnhout;13006.0;2480.0;Dessel;15 – 64;Vrouwelijk;452
Vlaams Gewest;Antwerpen;Turnhout;13006.0;2480.0;Dessel;65 – ...;Mannelijk;425
Vlaams Gewest;Antwerpen;Turnhout;13006.0;2480.0;Dessel;65 – ...;Vrouwelijk;291
Vlaams Gewest;Antwerpen;Turnhout;13008.0;2440.0;Geel; 0 – 14;Mannelijk;338
Vlaams Gewest;Antwerpen;Turnhout;13008.0;2440.0;Geel; 0 – 14;Vrouwelijk;328
Vlaams Gewest;Antwerpen;Turnhout;13008.0;2440.0;Geel;15 – 64;Mannelijk;1682
Vlaams Gewest;Antwerpen;Turnhout;13008.0;2440.0;Geel;15 – 64;Vrouwelijk;2025
Vlaams Gewest;Antwerpen;Turnhout;13008.0;2440.0;Geel;65 – ...;Mannelijk;1210
Vlaams Gewest;Antwerpen;Turnhout;13008.0;2440.0;Geel;65 – ...;Vrouwelijk;1300
Vlaams Gewest;Antwerpen;Turnhout;13010.0;2280.0;Grobbendonk; 0 – 14;Mannelijk;51
Vlaams Gewest;Antwerpen;Turnhout;13010.0;2280.0;Grobbendonk; 0 – 14;Vrouwelijk;62
Vlaams Gewest;Antwerpen;Turnhout;13010.0;2280.0;Grobbendonk;15 – 64;Mannelijk;440
Vlaams Gewest;Antwerpen;Turnhout;13010.0;2280.0;Grobbendonk;15 – 64;Vrouwelijk;450
Vlaams Gewest;Antwerpen;Turnhout;13010.0;2280.0;Grobbendonk;65 – ...;Mannelijk;345
Vlaams Gewest;Antwerpen;Turnhout;13010.0;2280.0;Grobbendonk;65 – ...;Vrouwelijk;329
Vlaams Gewest;Antwerpen;Turnhout;13011.0;2200.0;Herentals; 0 – 14;Mannelijk;203
Vlaams Gewest;Antwerpen;Turnhout;13011.0;2200.0;Herentals; 0 – 14;Vrouwelijk;166
Vlaams Gewest;Antwerpen;Turnhout;13011.0;2200.0;Herentals;15 – 64;Mannelijk;1038
Vlaams Gewest;Antwerpen;Turnhout;13011.0;2200.0;Herentals;15 – 64;Vrouwelijk;1330
Vlaams Gewest;Antwerpen;Turnhout;13011.0;2200.0;Herentals;65 – ...;Mannelijk;865
Vlaams Gewest;Antwerpen;Turnhout;13011.0;2200.0;Herentals;65 – ...;Vrouwelijk;1005
Vlaams Gewest;Antwerpen;Turnhout;13012.0;2270.0;Herenthout; 0 – 14;Mannelijk;59
Vlaams Gewest;Antwerpen;Turnhout;13012.0;2270.0;Herenthout; 0 – 14;Vrouwelijk;64
Vlaams Gewest;Antwerpen;Turnhout;13012.0;2270.0;Herenthout;15 – 64;Mannelijk;276
Vlaams Gewest;Antwerpen;Turnhout;13012.0;2270.0;Herenthout;15 – 64;Vrouwelijk;391
Vlaams Gewest;Antwerpen;Turnhout;13012.0;2270.0;Herenthout;65 – ...;Mannelijk;285
Vlaams Gewest;Antwerpen;Turnhout;13012.0;2270.0;Herenthout;65 – ...;Vrouwelijk;279
Vlaams Gewest;Antwerpen;Turnhout;13013.0;2230.0;Herselt; 0 – 14;Mannelijk;85
Vlaams Gewest;Antwerpen;Turnhout;13013.0;2230.0;Herselt; 0 – 14;Vrouwelijk;57
Vlaams Gewest;Antwerpen;Turnhout;13013.0;2230.0;Herselt;15 – 64;Mannelijk;592
Vlaams Gewest;Antwerpen;Turnhout;13013.0;2230.0;Herselt;15 – 64;Vrouwelijk;648
Vlaams Gewest;Antwerpen;Turnhout;13013.0;2230.0;Herselt;65 – ...;Mannelijk;553
Vlaams Gewest;Antwerpen;Turnhout;13013.0;2230.0;Herselt;65 – ...;Vrouwelijk;457
Vlaams Gewest;Antwerpen;Turnhout;13014.0;2320.0;Hoogstraten; 0 – 14;Mannelijk;148
Vlaams Gewest;Antwerpen;Turnhout;13014.0;2320.0;Hoogstraten; 0 – 14;Vrouwelijk;137
Vlaams Gewest;Antwerpen;Turnhout;13014.0;2320.0;Hoogstraten;15 – 64;Mannelijk;690
Vlaams Gewest;Antwerpen;Turnhout;13014.0;2320.0;Hoogstraten;15 – 64;Vrouwelijk;848
Vlaams Gewest;Antwerpen;Turnhout;13014.0;2320.0;Hoogstraten;65 – ...;Mannelijk;630
Vlaams Gewest;Antwerpen;Turnhout;13014.0;2320.0;Hoogstraten;65 – ...;Vrouwelijk;551
Vlaams Gewest;Antwerpen;Turnhout;13016.0;2235.0;Hulshout; 0 – 14;Mannelijk;69
Vlaams Gewest;Antwerpen;Turnhout;13016.0;2235.0;Hulshout; 0 – 14;Vrouwelijk;55
Vlaams Gewest;Antwerpen;Turnhout;13016.0;2235.0;Hulshout;15 – 64;Mannelijk;370
Vlaams Gewest;Antwerpen;Turnhout;13016.0;2235.0;Hulshout;15 – 64;Vrouwelijk;535
Vlaams Gewest;Antwerpen;Turnhout;13016.0;2235.0;Hulshout;65 – ...;Mannelijk;292
Vlaams Gewest;Antwerpen;Turnhout;13016.0;2235.0;Hulshout;65 – ...;Vrouwelijk;336
Vlaams Gewest;Antwerpen;Turnhout;13017.0;2460.0;Kasterlee; 0 – 14;Mannelijk;113
Vlaams Gewest;Antwerpen;Turnhout;13017.0;2460.0;Kasterlee; 0 – 14;Vrouwelijk;118
Vlaams Gewest;Antwerpen;Turnhout;13017.0;2460.0;Kasterlee;15 – 64;Mannelijk;714
Vlaams Gewest;Antwerpen;Turnhout;13017.0;2460.0;Kasterlee;15 – 64;Vrouwelijk;793
Vlaams Gewest;Antwerpen;Turnhout;13017.0;2460.0;Kasterlee;65 – ...;Mannelijk;529
Vlaams Gewest;Antwerpen;Turnhout;13017.0;2460.0;Kasterlee;65 – ...;Vrouwelijk;523
Vlaams Gewest;Antwerpen;Turnhout;13019.0;2275.0;Lille; 0 – 14;Mannelijk;121
Vlaams Gewest;Antwerpen;Turnhout;13019.0;2275.0;Lille; 0 – 14;Vrouwelijk;93
Vlaams Gewest;Antwerpen;Turnhout;13019.0;2275.0;Lille;15 – 64;Mannelijk;530
Vlaams Gewest;Antwerpen;Turnhout;13019.0;2275.0;Lille;15 – 64;Vrouwelijk;729
Vlaams Gewest;Antwerpen;Turnhout;13019.0;2275.0;Lille;65 – ...;Mannelijk;484
Vlaams Gewest;Antwerpen;Turnhout;13019.0;2275.0;Lille;65 – ...;Vrouwelijk;402
Vlaams Gewest;Antwerpen;Turnhout;13021.0;2450.0;Meerhout; 0 – 14;Mannelijk;82
Vlaams Gewest;Antwerpen;Turnhout;13021.0;2450.0;Meerhout; 0 – 14;Vrouwelijk;95
Vlaams Gewest;Antwerpen;Turnhout;13021.0;2450.0;Meerhout;15 – 64;Mannelijk;451
Vlaams Gewest;Antwerpen;Turnhout;13021.0;2450.0;Meerhout;15 – 64;Vrouwelijk;620
Vlaams Gewest;Antwerpen;Turnhout;13021.0;2450.0;Meerhout;65 – ...;Mannelijk;415
Vlaams Gewest;Antwerpen;Turnhout;13021.0;2450.0;Meerhout;65 – ...;Vrouwelijk;384
Vlaams Gewest;Antwerpen;Turnhout;13023.0;2330.0;Merksplas; 0 – 14;Mannelijk;86
Vlaams Gewest;Antwerpen;Turnhout;13023.0;2330.0;Merksplas; 0 – 14;Vrouwelijk;57
Vlaams Gewest;Antwerpen;Turnhout;13023.0;2330.0;Merksplas;15 – 64;Mannelijk;319
Vlaams Gewest;Antwerpen;Turnhout;13023.0;2330.0;Merksplas;15 – 64;Vrouwelijk;411
Vlaams Gewest;Antwerpen;Turnhout;13023.0;2330.0;Merksplas;65 – ...;Mannelijk;218
Vlaams Gewest;Antwerpen;Turnhout;13023.0;2330.0;Merksplas;65 – ...;Vrouwelijk;258
Vlaams Gewest;Antwerpen;Turnhout;13025.0;2400.0;Mol; 0 – 14;Mannelijk;344
Vlaams Gewest;Antwerpen;Turnhout;13025.0;2400.0;Mol; 0 – 14;Vrouwelijk;265
Vlaams Gewest;Antwerpen;Turnhout;13025.0;2400.0;Mol;15 – 64;Mannelijk;1352
Vlaams Gewest;Antwerpen;Turnhout;13025.0;2400.0;Mol;15 – 64;Vrouwelijk;1638
Vlaams Gewest;Antwerpen;Turnhout;13025.0;2400.0;Mol;65 – ...;Mannelijk;1198
Vlaams Gewest;Antwerpen;Turnhout;13025.0;2400.0;Mol;65 – ...;Vrouwelijk;1318
Vlaams Gewest;Antwerpen;Turnhout;13029.0;2250.0;Olen; 0 – 14;Mannelijk;105
Vlaams Gewest;Antwerpen;Turnhout;13029.0;2250.0;Olen; 0 – 14;Vrouwelijk;97
Vlaams Gewest;Antwerpen;Turnhout;13029.0;2250.0;Olen;15 – 64;Mannelijk;422
Vlaams Gewest;Antwerpen;Turnhout;13029.0;2250.0;Olen;15 – 64;Vrouwelijk;590
Vlaams Gewest;Antwerpen;Turnhout;13029.0;2250.0;Olen;65 – ...;Mannelijk;322
Vlaams Gewest;Antwerpen;Turnhout;13029.0;2250.0;Olen;65 – ...;Vrouwelijk;332
Vlaams Gewest;Antwerpen;Turnhout;13031.0;2360.0;Oud-Turnhout; 0 – 14;Mannelijk;91
Vlaams Gewest;Antwerpen;Turnhout;13031.0;2360.0;Oud-Turnhout; 0 – 14;Vrouwelijk;78
Vlaams Gewest;Antwerpen;Turnhout;13031.0;2360.0;Oud-Turnhout;15 – 64;Mannelijk;439
Vlaams Gewest;Antwerpen;Turnhout;13031.0;2360.0;Oud-Turnhout;15 – 64;Vrouwelijk;547
Vlaams Gewest;Antwerpen;Turnhout;13031.0;2360.0;Oud-Turnhout;65 – ...;Mannelijk;423
Vlaams Gewest;Antwerpen;Turnhout;13031.0;2360.0;Oud-Turnhout;65 – ...;Vrouwelijk;382
Vlaams Gewest;Antwerpen;Turnhout;13035.0;2380.0;Ravels; 0 – 14;Mannelijk;111
Vlaams Gewest;Antwerpen;Turnhout;13035.0;2380.0;Ravels; 0 – 14;Vrouwelijk;92
Vlaams Gewest;Antwerpen;Turnhout;13035.0;2380.0;Ravels;15 – 64;Mannelijk;575
Vlaams Gewest;Antwerpen;Turnhout;13035.0;2380.0;Ravels;15 – 64;Vrouwelijk;666
Vlaams Gewest;Antwerpen;Turnhout;13035.0;2380.0;Ravels;65 – ...;Mannelijk;444
Vlaams Gewest;Antwerpen;Turnhout;13035.0;2380.0;Ravels;65 – ...;Vrouwelijk;450
Vlaams Gewest;Antwerpen;Turnhout;13036.0;2470.0;Retie; 0 – 14;Mannelijk;100
Vlaams Gewest;Antwerpen;Turnhout;13036.0;2470.0;Retie; 0 – 14;Vrouwelijk;89
Vlaams Gewest;Antwerpen;Turnhout;13036.0;2470.0;Retie;15 – 64;Mannelijk;355
Vlaams Gewest;Antwerpen;Turnhout;13036.0;2470.0;Retie;15 – 64;Vrouwelijk;446
Vlaams Gewest;Antwerpen;Turnhout;13036.0;2470.0;Retie;65 – ...;Mannelijk;332
Vlaams Gewest;Antwerpen;Turnhout;13036.0;2470.0;Retie;65 – ...;Vrouwelijk;249
Vlaams Gewest;Antwerpen;Turnhout;13037.0;2310.0;Rijkevorsel; 0 – 14;Mannelijk;85
Vlaams Gewest;Antwerpen;Turnhout;13037.0;2310.0;Rijkevorsel; 0 – 14;Vrouwelijk;134
Vlaams Gewest;Antwerpen;Turnhout;13037.0;2310.0;Rijkevorsel;15 – 64;Mannelijk;407
Vlaams Gewest;Antwerpen;Turnhout;13037.0;2310.0;Rijkevorsel;15 – 64;Vrouwelijk;609
Vlaams Gewest;Antwerpen;Turnhout;13037.0;2310.0;Rijkevorsel;65 – ...;Mannelijk;376
Vlaams Gewest;Antwerpen;Turnhout;13037.0;2310.0;Rijkevorsel;65 – ...;Vrouwelijk;372
Vlaams Gewest;Antwerpen;Turnhout;13040.0;2300.0;Turnhout; 0 – 14;Mannelijk;446
Vlaams Gewest;Antwerpen;Turnhout;13040.0;2300.0;Turnhout; 0 – 14;Vrouwelijk;258
Vlaams Gewest;Antwerpen;Turnhout;13040.0;2300.0;Turnhout;15 – 64;Mannelijk;1559
Vlaams Gewest;Antwerpen;Turnhout;13040.0;2300.0;Turnhout;15 – 64;Vrouwelijk;2173
Vlaams Gewest;Antwerpen;Turnhout;13040.0;2300.0;Turnhout;65 – ...;Mannelijk;1299
Vlaams Gewest;Antwerpen;Turnhout;13040.0;2300.0;Turnhout;65 – ...;Vrouwelijk;1413
Vlaams Gewest;Antwerpen;Turnhout;13044.0;2290.0;Vorselaar; 0 – 14;Mannelijk;60
Vlaams Gewest;Antwerpen;Turnhout;13044.0;2290.0;Vorselaar; 0 – 14;Vrouwelijk;37
Vlaams Gewest;Antwerpen;Turnhout;13044.0;2290.0;Vorselaar;15 – 64;Mannelijk;276
Vlaams Gewest;Antwerpen;Turnhout;13044.0;2290.0;Vorselaar;15 – 64;Vrouwelijk;348
Vlaams Gewest;Antwerpen;Turnhout;13044.0;2290.0;Vorselaar;65 – ...;Mannelijk;220
Vlaams Gewest;Antwerpen;Turnhout;13044.0;2290.0;Vorselaar;65 – ...;Vrouwelijk;214
Vlaams Gewest;Antwerpen;Turnhout;13046.0;2350.0;Vosselaar; 0 – 14;Mannelijk;77
Vlaams Gewest;Antwerpen;Turnhout;13046.0;2350.0;Vosselaar; 0 – 14;Vrouwelijk;77
Vlaams Gewest;Antwerpen;Turnhout;13046.0;2350.0;Vosselaar;15 – 64;Mannelijk;367
Vlaams Gewest;Antwerpen;Turnhout;13046.0;2350.0;Vosselaar;15 – 64;Vrouwelijk;485
Vlaams Gewest;Antwerpen;Turnhout;13046.0;2350.0;Vosselaar;65 – ...;Mannelijk;280
Vlaams Gewest;Antwerpen;Turnhout;13046.0;2350.0;Vosselaar;65 – ...;Vrouwelijk;283
Vlaams Gewest;Antwerpen;Turnhout;13049.0;2260.0;Westerlo; 0 – 14;Mannelijk;208
Vlaams Gewest;Antwerpen;Turnhout;13049.0;2260.0;Westerlo; 0 – 14;Vrouwelijk;151
Vlaams Gewest;Antwerpen;Turnhout;13049.0;2260.0;Westerlo;15 – 64;Mannelijk;926
Vlaams Gewest;Antwerpen;Turnhout;13049.0;2260.0;Westerlo;15 – 64;Vrouwelijk;1233
Vlaams Gewest;Antwerpen;Turnhout;13049.0;2260.0;Westerlo;65 – ...;Mannelijk;760
Vlaams Gewest;Antwerpen;Turnhout;13049.0;2260.0;Westerlo;65 – ...;Vrouwelijk;789
Vlaams Gewest;Antwerpen;Turnhout;13053.0;2430.0;Laakdal; 0 – 14;Mannelijk;121
Vlaams Gewest;Antwerpen;Turnhout;13053.0;2430.0;Laakdal; 0 – 14;Vrouwelijk;120
Vlaams Gewest;Antwerpen;Turnhout;13053.0;2430.0;Laakdal;15 – 64;Mannelijk;692
Vlaams Gewest;Antwerpen;Turnhout;13053.0;2430.0;Laakdal;15 – 64;Vrouwelijk;840
Vlaams Gewest;Antwerpen;Turnhout;13053.0;2430.0;Laakdal;65 – ...;Mannelijk;566
Vlaams Gewest;Antwerpen;Turnhout;13053.0;2430.0;Laakdal;65 – ...;Vrouwelijk;523
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002.0;1730.0;Asse; 0 – 14;Mannelijk;265
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002.0;1730.0;Asse; 0 – 14;Vrouwelijk;219
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002.0;1730.0;Asse;15 – 64;Mannelijk;909
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002.0;1730.0;Asse;15 – 64;Vrouwelijk;1430
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002.0;1730.0;Asse;65 – ...;Mannelijk;1074
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002.0;1730.0;Asse;65 – ...;Vrouwelijk;1043
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003.0;1650.0;Beersel; 0 – 14;Mannelijk;177
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003.0;1650.0;Beersel; 0 – 14;Vrouwelijk;141
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003.0;1650.0;Beersel;15 – 64;Mannelijk;700
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003.0;1650.0;Beersel;15 – 64;Vrouwelijk;904
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003.0;1650.0;Beersel;65 – ...;Mannelijk;677
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003.0;1650.0;Beersel;65 – ...;Vrouwelijk;708
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009.0;1547.0;Bever; 0 – 14;Mannelijk;30
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009.0;1547.0;Bever; 0 – 14;Vrouwelijk;13
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009.0;1547.0;Bever;15 – 64;Mannelijk;60
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009.0;1547.0;Bever;15 – 64;Vrouwelijk;105
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009.0;1547.0;Bever;65 – ...;Mannelijk;48
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009.0;1547.0;Bever;65 – ...;Vrouwelijk;69
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016.0;1700.0;Dilbeek; 0 – 14;Mannelijk;261
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016.0;1700.0;Dilbeek; 0 – 14;Vrouwelijk;161
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016.0;1700.0;Dilbeek;15 – 64;Mannelijk;1104
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016.0;1700.0;Dilbeek;15 – 64;Vrouwelijk;1624
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016.0;1700.0;Dilbeek;65 – ...;Mannelijk;1291
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016.0;1700.0;Dilbeek;65 – ...;Vrouwelijk;1534
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023.0;1570.0;Galmaarden; 0 – 14;Mannelijk;58
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023.0;1570.0;Galmaarden; 0 – 14;Vrouwelijk;40
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023.0;1570.0;Galmaarden;15 – 64;Mannelijk;232
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023.0;1570.0;Galmaarden;15 – 64;Vrouwelijk;366
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023.0;1570.0;Galmaarden;65 – ...;Mannelijk;239
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023.0;1570.0;Galmaarden;65 – ...;Vrouwelijk;275
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024.0;1755.0;Gooik; 0 – 14;Mannelijk;60
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024.0;1755.0;Gooik; 0 – 14;Vrouwelijk;67
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024.0;1755.0;Gooik;15 – 64;Mannelijk;268
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024.0;1755.0;Gooik;15 – 64;Vrouwelijk;398
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024.0;1755.0;Gooik;65 – ...;Mannelijk;322
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024.0;1755.0;Gooik;65 – ...;Vrouwelijk;321
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025.0;1850.0;Grimbergen; 0 – 14;Mannelijk;222
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025.0;1850.0;Grimbergen; 0 – 14;Vrouwelijk;215
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025.0;1850.0;Grimbergen;15 – 64;Mannelijk;1069
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025.0;1850.0;Grimbergen;15 – 64;Vrouwelijk;1497
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025.0;1850.0;Grimbergen;65 – ...;Mannelijk;1040
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025.0;1850.0;Grimbergen;65 – ...;Vrouwelijk;1233
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027.0;1500.0;Halle; 0 – 14;Mannelijk;292
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027.0;1500.0;Halle; 0 – 14;Vrouwelijk;272
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027.0;1500.0;Halle;15 – 64;Mannelijk;1123
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027.0;1500.0;Halle;15 – 64;Vrouwelijk;1691
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027.0;1500.0;Halle;65 – ...;Mannelijk;1171
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027.0;1500.0;Halle;65 – ...;Vrouwelijk;1371
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032.0;1540.0;Herne; 0 – 14;Mannelijk;26
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032.0;1540.0;Herne; 0 – 14;Vrouwelijk;42
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032.0;1540.0;Herne;15 – 64;Mannelijk;250
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032.0;1540.0;Herne;15 – 64;Vrouwelijk;237
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032.0;1540.0;Herne;65 – ...;Mannelijk;224
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032.0;1540.0;Herne;65 – ...;Vrouwelijk;222
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033.0;1560.0;Hoeilaart; 0 – 14;Mannelijk;71
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033.0;1560.0;Hoeilaart; 0 – 14;Vrouwelijk;56
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033.0;1560.0;Hoeilaart;15 – 64;Mannelijk;235
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033.0;1560.0;Hoeilaart;15 – 64;Vrouwelijk;353
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033.0;1560.0;Hoeilaart;65 – ...;Mannelijk;252
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033.0;1560.0;Hoeilaart;65 – ...;Vrouwelijk;312
