région;province;arrondissement;code_ins;code_postal;commune;classe_d'âge;sexe;nombre_de_séjours
Région flamande;Anvers;Malines;12030.0;2870.0;Puurs; 0 – 14;Masculin;98
Région flamande;Anvers;Malines;12030.0;2870.0;Puurs; 0 – 14;Féminin;80
Région flamande;Anvers;Malines;12030.0;2870.0;Puurs;15 – 64;Masculin;567
Région flamande;Anvers;Malines;12030.0;2870.0;Puurs;15 – 64;Féminin;749
Région flamande;Anvers;Malines;12030.0;2870.0;Puurs;65 – ...;Masculin;583
Région flamande;Anvers;Malines;12030.0;2870.0;Puurs;65 – ...;Féminin;566
Région flamande;Anvers;Malines;12034.0;2890.0;Sint-Amands; 0 – 14;Masculin;43
Région flamande;Anvers;Malines;12034.0;2890.0;Sint-Amands; 0 – 14;Féminin;53
Région flamande;Anvers;Malines;12034.0;2890.0;Sint-Amands;15 – 64;Masculin;201
Région flamande;Anvers;Malines;12034.0;2890.0;Sint-Amands;15 – 64;Féminin;363
Région flamande;Anvers;Malines;12034.0;2890.0;Sint-Amands;65 – ...;Masculin;265
Région flamande;Anvers;Malines;12034.0;2890.0;Sint-Amands;65 – ...;Féminin;327
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver; 0 – 14;Masculin;133
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver; 0 – 14;Féminin;108
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;15 – 64;Masculin;613
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;15 – 64;Féminin;783
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;65 – ...;Masculin;675
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;65 – ...;Féminin;747
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek; 0 – 14;Masculin;147
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek; 0 – 14;Féminin;123
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;15 – 64;Masculin;830
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;15 – 64;Féminin;1229
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;65 – ...;Masculin;904
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;65 – ...;Féminin;892
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk; 0 – 14;Masculin;142
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk; 0 – 14;Féminin;108
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;15 – 64;Masculin;474
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;15 – 64;Féminin;578
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;65 – ...;Masculin;369
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;65 – ...;Féminin;368
