région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_de_jour
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;0 - 14;Masculin;96
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;0 - 14;Féminin;92
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;15 - 64;Masculin;983
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;15 - 64;Féminin;1 480
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;65 - ...;Masculin;804
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;65 - ...;Féminin;835
Région flamande;Flandre occidentale;Roulers;36007;8770;Ingelmunster;65 - ...;Changé;0
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;0 - 14;Masculin;454
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;0 - 14;Féminin;363
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;15 - 64;Masculin;2 444
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;15 - 64;Féminin;3 720
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;65 - ...;Masculin;2 156
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;65 - ...;Féminin;2 257
Région flamande;Flandre occidentale;Roulers;36008;8870;Izegem;65 - ...;Changé;0
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;0 - 14;Masculin;150
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;0 - 14;Féminin;98
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;15 - 64;Masculin;813
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;15 - 64;Féminin;1 092
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;65 - ...;Masculin;699
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;65 - ...;Féminin;625
Région flamande;Flandre occidentale;Roulers;36010;8880;Ledegem;65 - ...;Changé;0
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;0 - 14;Masculin;131
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;0 - 14;Féminin;126
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;15 - 64;Masculin;769
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;15 - 64;Féminin;1 112
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;65 - ...;Masculin;666
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;65 - ...;Féminin;542
Région flamande;Flandre occidentale;Roulers;36011;8810;Lichtervelde;65 - ...;Changé;0
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;0 - 14;Masculin;141
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;0 - 14;Féminin;104
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;15 - 64;Masculin;912
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;15 - 64;Féminin;1 519
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;65 - ...;Masculin;751
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;65 - ...;Féminin;720
Région flamande;Flandre occidentale;Roulers;36012;8890;Moorslede;65 - ...;Changé;0
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;0 - 14;Masculin;805
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;0 - 14;Féminin;602
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;15 - 64;Masculin;5 055
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;15 - 64;Féminin;7 576
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;65 - ...;Masculin;3 917
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;65 - ...;Féminin;4 159
Région flamande;Flandre occidentale;Roulers;36015;8800;Roulers;65 - ...;Changé;0
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;0 - 14;Masculin;133
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;0 - 14;Féminin;94
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;0 - 14;Changé;0
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;15 - 64;Masculin;951
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;15 - 64;Féminin;1 310
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;15 - 64;Changé;0
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;65 - ...;Masculin;646
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;65 - ...;Féminin;596
Région flamande;Flandre occidentale;Roulers;36019;8840;Staden;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;0 - 14;Masculin;76
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;0 - 14;Féminin;75
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;15 - 64;Masculin;721
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;15 - 64;Féminin;1 009
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;65 - ...;Masculin;527
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;65 - ...;Féminin;485
Région flamande;Flandre occidentale;Tielt;37002;8720;Dentergem;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;0 - 14;Masculin;131
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;0 - 14;Féminin;67
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;15 - 64;Masculin;1 058
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;15 - 64;Féminin;1 415
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;65 - ...;Masculin;719
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;65 - ...;Féminin;801
Région flamande;Flandre occidentale;Tielt;37007;8760;Meulebeke;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;0 - 14;Masculin;95
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;0 - 14;Féminin;53
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;15 - 64;Masculin;848
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;15 - 64;Féminin;888
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;65 - ...;Masculin;506
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;65 - ...;Féminin;484
Région flamande;Flandre occidentale;Tielt;37010;8780;Oostrozebeke;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;0 - 14;Masculin;76
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;0 - 14;Féminin;54
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;15 - 64;Masculin;606
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;15 - 64;Féminin;811
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;65 - ...;Masculin;469
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;65 - ...;Féminin;479
Région flamande;Flandre occidentale;Tielt;37011;8740;Pittem;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;0 - 14;Masculin;69
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;0 - 14;Féminin;45
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;15 - 64;Masculin;446
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;15 - 64;Féminin;698
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;65 - ...;Masculin;447
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;65 - ...;Féminin;480
Région flamande;Flandre occidentale;Tielt;37012;8755;Ruiselede;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);0 - 14;Masculin;225
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);0 - 14;Féminin;184
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);15 - 64;Masculin;1 797
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);15 - 64;Féminin;2 264
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);65 - ...;Masculin;1 752
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);65 - ...;Féminin;1 613
Région flamande;Flandre occidentale;Tielt;37015;8700;Tielt (Flandre occidentale);65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;0 - 14;Masculin;111
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;0 - 14;Féminin;88
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;15 - 64;Masculin;780
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;15 - 64;Féminin;1 176
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;15 - 64;Changé;< 5
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;65 - ...;Masculin;768
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;65 - ...;Féminin;619
Région flamande;Flandre occidentale;Tielt;37017;8710;Wielsbeke;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;0 - 14;Masculin;170
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;0 - 14;Féminin;145
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;15 - 64;Masculin;1 367
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;15 - 64;Féminin;1 776
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;65 - ...;Masculin;1 094
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;65 - ...;Féminin;937
Région flamande;Flandre occidentale;Tielt;37018;8750;Wingene;65 - ...;Changé;0
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;0 - 14;Masculin;117
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;0 - 14;Féminin;168
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;0 - 14;Changé;0
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;15 - 64;Masculin;732
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;15 - 64;Féminin;1 016
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;15 - 64;Changé;0
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;65 - ...;Masculin;504
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;65 - ...;Féminin;637
Région flamande;Flandre occidentale;Tielt;37020;8850;Ardooie;65 - ...;Changé;0
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;0 - 14;Masculin;69
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;0 - 14;Féminin;52
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;0 - 14;Changé;0
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;15 - 64;Masculin;420
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;15 - 64;Féminin;524
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;15 - 64;Changé;0
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;65 - ...;Masculin;310
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;65 - ...;Féminin;204
Région flamande;Flandre occidentale;Furnes;38002;8690;Alveringem;65 - ...;Changé;0
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;0 - 14;Masculin;128
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;0 - 14;Féminin;80
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;0 - 14;Changé;0
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;15 - 64;Masculin;947
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;15 - 64;Féminin;1 456
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;15 - 64;Changé;0
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;65 - ...;Masculin;1 393
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;65 - ...;Féminin;1 365
Région flamande;Flandre occidentale;Furnes;38008;8660;La Panne;65 - ...;Changé;0
Région flamande;Flandre occidentale;Furnes;38014;8670;Koksijde;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Furnes;38014;8670;Koksijde;0 - 14;Masculin;145
Région flamande;Flandre occidentale;Furnes;38014;8670;Koksijde;0 - 14;Féminin;129
