gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospitalisatie
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;15 - 64;Vrouwelijk;97
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;65 - ...;Mannelijk;106
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;65 - ...;Vrouwelijk;84
Vlaams Gewest;Antwerpen;Turnhout;13003;2490;Balen;0 - 14;Mannelijk;234
Vlaams Gewest;Antwerpen;Turnhout;13003;2490;Balen;0 - 14;Vrouwelijk;225
Vlaams Gewest;Antwerpen;Turnhout;13003;2490;Balen;15 - 64;Mannelijk;877
Vlaams Gewest;Antwerpen;Turnhout;13003;2490;Balen;15 - 64;Vrouwelijk;1.152
Vlaams Gewest;Antwerpen;Turnhout;13003;2490;Balen;65 - ...;Mannelijk;821
Vlaams Gewest;Antwerpen;Turnhout;13003;2490;Balen;65 - ...;Vrouwelijk;843
Vlaams Gewest;Antwerpen;Turnhout;13004;2340;Beerse;0 - 14;Mannelijk;146
Vlaams Gewest;Antwerpen;Turnhout;13004;2340;Beerse;0 - 14;Vrouwelijk;115
Vlaams Gewest;Antwerpen;Turnhout;13004;2340;Beerse;15 - 64;Mannelijk;575
Vlaams Gewest;Antwerpen;Turnhout;13004;2340;Beerse;15 - 64;Vrouwelijk;770
Vlaams Gewest;Antwerpen;Turnhout;13004;2340;Beerse;65 - ...;Mannelijk;563
Vlaams Gewest;Antwerpen;Turnhout;13004;2340;Beerse;65 - ...;Vrouwelijk;560
Vlaams Gewest;Antwerpen;Turnhout;13006;2480;Dessel;0 - 14;Mannelijk;93
Vlaams Gewest;Antwerpen;Turnhout;13006;2480;Dessel;0 - 14;Vrouwelijk;81
Vlaams Gewest;Antwerpen;Turnhout;13006;2480;Dessel;15 - 64;Mannelijk;353
Vlaams Gewest;Antwerpen;Turnhout;13006;2480;Dessel;15 - 64;Vrouwelijk;430
Vlaams Gewest;Antwerpen;Turnhout;13006;2480;Dessel;65 - ...;Mannelijk;400
Vlaams Gewest;Antwerpen;Turnhout;13006;2480;Dessel;65 - ...;Vrouwelijk;320
Vlaams Gewest;Antwerpen;Turnhout;13008;2440;Geel;0 - 14;Mannelijk;402
Vlaams Gewest;Antwerpen;Turnhout;13008;2440;Geel;0 - 14;Vrouwelijk;308
Vlaams Gewest;Antwerpen;Turnhout;13008;2440;Geel;15 - 64;Mannelijk;1.660
Vlaams Gewest;Antwerpen;Turnhout;13008;2440;Geel;15 - 64;Vrouwelijk;2.012
Vlaams Gewest;Antwerpen;Turnhout;13008;2440;Geel;65 - ...;Mannelijk;1.467
Vlaams Gewest;Antwerpen;Turnhout;13008;2440;Geel;65 - ...;Vrouwelijk;1.443
Vlaams Gewest;Antwerpen;Turnhout;13010;2280;Grobbendonk;0 - 14;Mannelijk;62
Vlaams Gewest;Antwerpen;Turnhout;13010;2280;Grobbendonk;0 - 14;Vrouwelijk;61
Vlaams Gewest;Antwerpen;Turnhout;13010;2280;Grobbendonk;15 - 64;Mannelijk;348
Vlaams Gewest;Antwerpen;Turnhout;13010;2280;Grobbendonk;15 - 64;Vrouwelijk;438
Vlaams Gewest;Antwerpen;Turnhout;13010;2280;Grobbendonk;65 - ...;Mannelijk;392
Vlaams Gewest;Antwerpen;Turnhout;13010;2280;Grobbendonk;65 - ...;Vrouwelijk;368
Vlaams Gewest;Antwerpen;Turnhout;13011;2200;Herentals;0 - 14;Mannelijk;191
Vlaams Gewest;Antwerpen;Turnhout;13011;2200;Herentals;0 - 14;Vrouwelijk;197
Vlaams Gewest;Antwerpen;Turnhout;13011;2200;Herentals;15 - 64;Mannelijk;954
Vlaams Gewest;Antwerpen;Turnhout;13011;2200;Herentals;15 - 64;Vrouwelijk;1.314
Vlaams Gewest;Antwerpen;Turnhout;13011;2200;Herentals;65 - ...;Mannelijk;911
Vlaams Gewest;Antwerpen;Turnhout;13011;2200;Herentals;65 - ...;Vrouwelijk;1.020
Vlaams Gewest;Antwerpen;Turnhout;13012;2270;Herenthout;0 - 14;Mannelijk;59
Vlaams Gewest;Antwerpen;Turnhout;13012;2270;Herenthout;0 - 14;Vrouwelijk;61
Vlaams Gewest;Antwerpen;Turnhout;13012;2270;Herenthout;15 - 64;Mannelijk;279
Vlaams Gewest;Antwerpen;Turnhout;13012;2270;Herenthout;15 - 64;Vrouwelijk;399
Vlaams Gewest;Antwerpen;Turnhout;13012;2270;Herenthout;65 - ...;Mannelijk;352
Vlaams Gewest;Antwerpen;Turnhout;13012;2270;Herenthout;65 - ...;Vrouwelijk;307
Vlaams Gewest;Antwerpen;Turnhout;13013;2230;Herselt;0 - 14;Mannelijk;77
Vlaams Gewest;Antwerpen;Turnhout;13013;2230;Herselt;0 - 14;Vrouwelijk;83
Vlaams Gewest;Antwerpen;Turnhout;13013;2230;Herselt;15 - 64;Mannelijk;469
Vlaams Gewest;Antwerpen;Turnhout;13013;2230;Herselt;15 - 64;Vrouwelijk;587
Vlaams Gewest;Antwerpen;Turnhout;13013;2230;Herselt;65 - ...;Mannelijk;583
Vlaams Gewest;Antwerpen;Turnhout;13013;2230;Herselt;65 - ...;Vrouwelijk;498
Vlaams Gewest;Antwerpen;Turnhout;13014;2320;Hoogstraten;0 - 14;Mannelijk;175
Vlaams Gewest;Antwerpen;Turnhout;13014;2320;Hoogstraten;0 - 14;Vrouwelijk;148
Vlaams Gewest;Antwerpen;Turnhout;13014;2320;Hoogstraten;15 - 64;Mannelijk;588
Vlaams Gewest;Antwerpen;Turnhout;13014;2320;Hoogstraten;15 - 64;Vrouwelijk;852
Vlaams Gewest;Antwerpen;Turnhout;13014;2320;Hoogstraten;65 - ...;Mannelijk;728
Vlaams Gewest;Antwerpen;Turnhout;13014;2320;Hoogstraten;65 - ...;Vrouwelijk;580
Vlaams Gewest;Antwerpen;Turnhout;13016;2235;Hulshout;0 - 14;Mannelijk;62
Vlaams Gewest;Antwerpen;Turnhout;13016;2235;Hulshout;0 - 14;Vrouwelijk;50
Vlaams Gewest;Antwerpen;Turnhout;13016;2235;Hulshout;15 - 64;Mannelijk;373
Vlaams Gewest;Antwerpen;Turnhout;13016;2235;Hulshout;15 - 64;Vrouwelijk;461
Vlaams Gewest;Antwerpen;Turnhout;13016;2235;Hulshout;65 - ...;Mannelijk;299
Vlaams Gewest;Antwerpen;Turnhout;13016;2235;Hulshout;65 - ...;Vrouwelijk;322
Vlaams Gewest;Antwerpen;Turnhout;13017;2460;Kasterlee;0 - 14;Mannelijk;144
Vlaams Gewest;Antwerpen;Turnhout;13017;2460;Kasterlee;0 - 14;Vrouwelijk;108
Vlaams Gewest;Antwerpen;Turnhout;13017;2460;Kasterlee;15 - 64;Mannelijk;586
Vlaams Gewest;Antwerpen;Turnhout;13017;2460;Kasterlee;15 - 64;Vrouwelijk;785
Vlaams Gewest;Antwerpen;Turnhout;13017;2460;Kasterlee;65 - ...;Mannelijk;692
Vlaams Gewest;Antwerpen;Turnhout;13017;2460;Kasterlee;65 - ...;Vrouwelijk;615
Vlaams Gewest;Antwerpen;Turnhout;13019;2275;Lille;0 - 14;Mannelijk;98
Vlaams Gewest;Antwerpen;Turnhout;13019;2275;Lille;0 - 14;Vrouwelijk;104
Vlaams Gewest;Antwerpen;Turnhout;13019;2275;Lille;15 - 64;Mannelijk;575
Vlaams Gewest;Antwerpen;Turnhout;13019;2275;Lille;15 - 64;Vrouwelijk;756
Vlaams Gewest;Antwerpen;Turnhout;13019;2275;Lille;65 - ...;Mannelijk;515
Vlaams Gewest;Antwerpen;Turnhout;13019;2275;Lille;65 - ...;Vrouwelijk;458
Vlaams Gewest;Antwerpen;Turnhout;13021;2450;Meerhout;0 - 14;Mannelijk;126
Vlaams Gewest;Antwerpen;Turnhout;13021;2450;Meerhout;0 - 14;Vrouwelijk;81
Vlaams Gewest;Antwerpen;Turnhout;13021;2450;Meerhout;15 - 64;Mannelijk;429
Vlaams Gewest;Antwerpen;Turnhout;13021;2450;Meerhout;15 - 64;Vrouwelijk;477
Vlaams Gewest;Antwerpen;Turnhout;13021;2450;Meerhout;65 - ...;Mannelijk;447
Vlaams Gewest;Antwerpen;Turnhout;13021;2450;Meerhout;65 - ...;Vrouwelijk;382
Vlaams Gewest;Antwerpen;Turnhout;13023;2330;Merksplas;0 - 14;Mannelijk;62
Vlaams Gewest;Antwerpen;Turnhout;13023;2330;Merksplas;0 - 14;Vrouwelijk;65
Vlaams Gewest;Antwerpen;Turnhout;13023;2330;Merksplas;15 - 64;Mannelijk;296
Vlaams Gewest;Antwerpen;Turnhout;13023;2330;Merksplas;15 - 64;Vrouwelijk;308
Vlaams Gewest;Antwerpen;Turnhout;13023;2330;Merksplas;65 - ...;Mannelijk;320
Vlaams Gewest;Antwerpen;Turnhout;13023;2330;Merksplas;65 - ...;Vrouwelijk;227
Vlaams Gewest;Antwerpen;Turnhout;13025;2400;Mol;0 - 14;Mannelijk;300
Vlaams Gewest;Antwerpen;Turnhout;13025;2400;Mol;0 - 14;Vrouwelijk;314
Vlaams Gewest;Antwerpen;Turnhout;13025;2400;Mol;15 - 64;Mannelijk;1.442
Vlaams Gewest;Antwerpen;Turnhout;13025;2400;Mol;15 - 64;Vrouwelijk;1.858
Vlaams Gewest;Antwerpen;Turnhout;13025;2400;Mol;65 - ...;Mannelijk;1.527
Vlaams Gewest;Antwerpen;Turnhout;13025;2400;Mol;65 - ...;Vrouwelijk;1.390
Vlaams Gewest;Antwerpen;Turnhout;13029;2250;Olen;0 - 14;Mannelijk;114
Vlaams Gewest;Antwerpen;Turnhout;13029;2250;Olen;0 - 14;Vrouwelijk;76
Vlaams Gewest;Antwerpen;Turnhout;13029;2250;Olen;15 - 64;Mannelijk;417
Vlaams Gewest;Antwerpen;Turnhout;13029;2250;Olen;15 - 64;Vrouwelijk;520
Vlaams Gewest;Antwerpen;Turnhout;13029;2250;Olen;65 - ...;Mannelijk;396
Vlaams Gewest;Antwerpen;Turnhout;13029;2250;Olen;65 - ...;Vrouwelijk;407
Vlaams Gewest;Antwerpen;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Mannelijk;94
Vlaams Gewest;Antwerpen;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Vrouwelijk;85
Vlaams Gewest;Antwerpen;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Mannelijk;368
Vlaams Gewest;Antwerpen;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Vrouwelijk;540
Vlaams Gewest;Antwerpen;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Mannelijk;515
Vlaams Gewest;Antwerpen;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Vrouwelijk;429
Vlaams Gewest;Antwerpen;Turnhout;13035;2380;Ravels;0 - 14;Mannelijk;116
Vlaams Gewest;Antwerpen;Turnhout;13035;2380;Ravels;0 - 14;Vrouwelijk;94
Vlaams Gewest;Antwerpen;Turnhout;13035;2380;Ravels;15 - 64;Mannelijk;515
Vlaams Gewest;Antwerpen;Turnhout;13035;2380;Ravels;15 - 64;Vrouwelijk;648
Vlaams Gewest;Antwerpen;Turnhout;13035;2380;Ravels;65 - ...;Mannelijk;551
Vlaams Gewest;Antwerpen;Turnhout;13035;2380;Ravels;65 - ...;Vrouwelijk;479
Vlaams Gewest;Antwerpen;Turnhout;13036;2470;Retie;0 - 14;Mannelijk;80
Vlaams Gewest;Antwerpen;Turnhout;13036;2470;Retie;0 - 14;Vrouwelijk;66
Vlaams Gewest;Antwerpen;Turnhout;13036;2470;Retie;15 - 64;Mannelijk;334
Vlaams Gewest;Antwerpen;Turnhout;13036;2470;Retie;15 - 64;Vrouwelijk;500
Vlaams Gewest;Antwerpen;Turnhout;13036;2470;Retie;65 - ...;Mannelijk;417
Vlaams Gewest;Antwerpen;Turnhout;13036;2470;Retie;65 - ...;Vrouwelijk;324
Vlaams Gewest;Antwerpen;Turnhout;13037;2310;Rijkevorsel;0 - 14;Mannelijk;92
Vlaams Gewest;Antwerpen;Turnhout;13037;2310;Rijkevorsel;0 - 14;Vrouwelijk;92
Vlaams Gewest;Antwerpen;Turnhout;13037;2310;Rijkevorsel;15 - 64;Mannelijk;429
Vlaams Gewest;Antwerpen;Turnhout;13037;2310;Rijkevorsel;15 - 64;Vrouwelijk;529
Vlaams Gewest;Antwerpen;Turnhout;13037;2310;Rijkevorsel;65 - ...;Mannelijk;504
Vlaams Gewest;Antwerpen;Turnhout;13037;2310;Rijkevorsel;65 - ...;Vrouwelijk;419
Vlaams Gewest;Antwerpen;Turnhout;13040;2300;Turnhout;0 - 14;Mannelijk;413
Vlaams Gewest;Antwerpen;Turnhout;13040;2300;Turnhout;0 - 14;Vrouwelijk;337
Vlaams Gewest;Antwerpen;Turnhout;13040;2300;Turnhout;15 - 64;Mannelijk;1.382
Vlaams Gewest;Antwerpen;Turnhout;13040;2300;Turnhout;15 - 64;Vrouwelijk;2.192
Vlaams Gewest;Antwerpen;Turnhout;13040;2300;Turnhout;65 - ...;Mannelijk;1.446
Vlaams Gewest;Antwerpen;Turnhout;13040;2300;Turnhout;65 - ...;Vrouwelijk;1.579
Vlaams Gewest;Antwerpen;Turnhout;13044;2290;Vorselaar;0 - 14;Mannelijk;55
Vlaams Gewest;Antwerpen;Turnhout;13044;2290;Vorselaar;0 - 14;Vrouwelijk;79
Vlaams Gewest;Antwerpen;Turnhout;13044;2290;Vorselaar;15 - 64;Mannelijk;293
Vlaams Gewest;Antwerpen;Turnhout;13044;2290;Vorselaar;15 - 64;Vrouwelijk;360
Vlaams Gewest;Antwerpen;Turnhout;13044;2290;Vorselaar;65 - ...;Mannelijk;277
Vlaams Gewest;Antwerpen;Turnhout;13044;2290;Vorselaar;65 - ...;Vrouwelijk;260
Vlaams Gewest;Antwerpen;Turnhout;13046;2350;Vosselaar;0 - 14;Mannelijk;85
Vlaams Gewest;Antwerpen;Turnhout;13046;2350;Vosselaar;0 - 14;Vrouwelijk;64
Vlaams Gewest;Antwerpen;Turnhout;13046;2350;Vosselaar;15 - 64;Mannelijk;281
Vlaams Gewest;Antwerpen;Turnhout;13046;2350;Vosselaar;15 - 64;Vrouwelijk;481
Vlaams Gewest;Antwerpen;Turnhout;13046;2350;Vosselaar;65 - ...;Mannelijk;304
Vlaams Gewest;Antwerpen;Turnhout;13046;2350;Vosselaar;65 - ...;Vrouwelijk;334
Vlaams Gewest;Antwerpen;Turnhout;13049;2260;Westerlo;0 - 14;Mannelijk;173
Vlaams Gewest;Antwerpen;Turnhout;13049;2260;Westerlo;0 - 14;Vrouwelijk;164
Vlaams Gewest;Antwerpen;Turnhout;13049;2260;Westerlo;15 - 64;Mannelijk;839
Vlaams Gewest;Antwerpen;Turnhout;13049;2260;Westerlo;15 - 64;Vrouwelijk;1.086
Vlaams Gewest;Antwerpen;Turnhout;13049;2260;Westerlo;65 - ...;Mannelijk;968
Vlaams Gewest;Antwerpen;Turnhout;13049;2260;Westerlo;65 - ...;Vrouwelijk;837
Vlaams Gewest;Antwerpen;Turnhout;13053;2430;Laakdal;0 - 14;Mannelijk;136
Vlaams Gewest;Antwerpen;Turnhout;13053;2430;Laakdal;0 - 14;Vrouwelijk;134
Vlaams Gewest;Antwerpen;Turnhout;13053;2430;Laakdal;15 - 64;Mannelijk;651
Vlaams Gewest;Antwerpen;Turnhout;13053;2430;Laakdal;15 - 64;Vrouwelijk;764
Vlaams Gewest;Antwerpen;Turnhout;13053;2430;Laakdal;65 - ...;Mannelijk;676
Vlaams Gewest;Antwerpen;Turnhout;13053;2430;Laakdal;65 - ...;Vrouwelijk;606
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002;1730;Asse;0 - 14;Mannelijk;279
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002;1730;Asse;0 - 14;Vrouwelijk;249
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002;1730;Asse;15 - 64;Mannelijk;934
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002;1730;Asse;15 - 64;Vrouwelijk;1.415
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002;1730;Asse;65 - ...;Mannelijk;1.043
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23002;1730;Asse;65 - ...;Vrouwelijk;1.045
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003;1650;Beersel;0 - 14;Mannelijk;196
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003;1650;Beersel;0 - 14;Vrouwelijk;122
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003;1650;Beersel;15 - 64;Mannelijk;654
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003;1650;Beersel;15 - 64;Vrouwelijk;901
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003;1650;Beersel;65 - ...;Mannelijk;758
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23003;1650;Beersel;65 - ...;Vrouwelijk;787
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009;1547;Bever;0 - 14;Mannelijk;8
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009;1547;Bever;0 - 14;Vrouwelijk;12
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009;1547;Bever;15 - 64;Mannelijk;92
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009;1547;Bever;15 - 64;Vrouwelijk;89
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009;1547;Bever;65 - ...;Mannelijk;73
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23009;1547;Bever;65 - ...;Vrouwelijk;71
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016;1700;Dilbeek;0 - 14;Mannelijk;297
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016;1700;Dilbeek;0 - 14;Vrouwelijk;188
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016;1700;Dilbeek;15 - 64;Mannelijk;1.163
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016;1700;Dilbeek;15 - 64;Vrouwelijk;1.752
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016;1700;Dilbeek;65 - ...;Mannelijk;1.443
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23016;1700;Dilbeek;65 - ...;Vrouwelijk;1.512
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023;1570;Galmaarden;0 - 14;Mannelijk;55
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023;1570;Galmaarden;0 - 14;Vrouwelijk;46
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023;1570;Galmaarden;15 - 64;Mannelijk;292
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023;1570;Galmaarden;15 - 64;Vrouwelijk;356
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023;1570;Galmaarden;65 - ...;Mannelijk;285
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23023;1570;Galmaarden;65 - ...;Vrouwelijk;257
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024;1755;Gooik;0 - 14;Mannelijk;52
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024;1755;Gooik;0 - 14;Vrouwelijk;43
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024;1755;Gooik;15 - 64;Mannelijk;289
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024;1755;Gooik;15 - 64;Vrouwelijk;349
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024;1755;Gooik;65 - ...;Mannelijk;340
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23024;1755;Gooik;65 - ...;Vrouwelijk;298
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025;1850;Grimbergen;0 - 14;Mannelijk;262
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025;1850;Grimbergen;0 - 14;Vrouwelijk;172
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025;1850;Grimbergen;15 - 64;Mannelijk;947
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025;1850;Grimbergen;15 - 64;Vrouwelijk;1.586
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025;1850;Grimbergen;65 - ...;Mannelijk;1.165
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23025;1850;Grimbergen;65 - ...;Vrouwelijk;1.227
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027;1500;Halle (Vlaams-Brabant);0 - 14;Mannelijk;342
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027;1500;Halle (Vlaams-Brabant);0 - 14;Vrouwelijk;259
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027;1500;Halle (Vlaams-Brabant);15 - 64;Mannelijk;1.183
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027;1500;Halle (Vlaams-Brabant);15 - 64;Vrouwelijk;1.738
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027;1500;Halle (Vlaams-Brabant);65 - ...;Mannelijk;1.268
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23027;1500;Halle (Vlaams-Brabant);65 - ...;Vrouwelijk;1.421
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032;1540;Herne;0 - 14;Mannelijk;31
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032;1540;Herne;0 - 14;Vrouwelijk;20
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032;1540;Herne;15 - 64;Mannelijk;230
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032;1540;Herne;15 - 64;Vrouwelijk;260
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032;1540;Herne;65 - ...;Mannelijk;230
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23032;1540;Herne;65 - ...;Vrouwelijk;227
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033;1560;Hoeilaart;0 - 14;Mannelijk;76
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033;1560;Hoeilaart;0 - 14;Vrouwelijk;52
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033;1560;Hoeilaart;15 - 64;Mannelijk;276
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033;1560;Hoeilaart;15 - 64;Vrouwelijk;389
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033;1560;Hoeilaart;65 - ...;Mannelijk;322
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23033;1560;Hoeilaart;65 - ...;Vrouwelijk;298
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23038;1910;Kampenhout;0 - 14;Mannelijk;60
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23038;1910;Kampenhout;0 - 14;Vrouwelijk;62
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23038;1910;Kampenhout;15 - 64;Mannelijk;319
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23038;1910;Kampenhout;15 - 64;Vrouwelijk;493
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23038;1910;Kampenhout;65 - ...;Mannelijk;331
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23038;1910;Kampenhout;65 - ...;Vrouwelijk;376
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Mannelijk;58
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Vrouwelijk;57
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Mannelijk;312
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Vrouwelijk;419
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Mannelijk;366
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Vrouwelijk;310
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23044;1770;Liedekerke;0 - 14;Mannelijk;109
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23044;1770;Liedekerke;0 - 14;Vrouwelijk;89
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23044;1770;Liedekerke;15 - 64;Mannelijk;416
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23044;1770;Liedekerke;15 - 64;Vrouwelijk;509
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23044;1770;Liedekerke;65 - ...;Mannelijk;439
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23044;1770;Liedekerke;65 - ...;Vrouwelijk;414
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23045;1840;Londerzeel;0 - 14;Mannelijk;130
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23045;1840;Londerzeel;0 - 14;Vrouwelijk;88
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23045;1840;Londerzeel;15 - 64;Mannelijk;563
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23045;1840;Londerzeel;15 - 64;Vrouwelijk;707
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23045;1840;Londerzeel;65 - ...;Mannelijk;553
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23045;1840;Londerzeel;65 - ...;Vrouwelijk;691
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23047;1830;Machelen (Vlaams-Brabant);0 - 14;Mannelijk;123
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23047;1830;Machelen (Vlaams-Brabant);0 - 14;Vrouwelijk;110
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23047;1830;Machelen (Vlaams-Brabant);15 - 64;Mannelijk;466
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23047;1830;Machelen (Vlaams-Brabant);15 - 64;Vrouwelijk;677
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23047;1830;Machelen (Vlaams-Brabant);65 - ...;Mannelijk;402
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23047;1830;Machelen (Vlaams-Brabant);65 - ...;Vrouwelijk;414
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23050;1860;Meise;0 - 14;Mannelijk;114
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23050;1860;Meise;0 - 14;Vrouwelijk;82
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23050;1860;Meise;15 - 64;Mannelijk;495
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23050;1860;Meise;15 - 64;Vrouwelijk;759
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23050;1860;Meise;65 - ...;Mannelijk;619
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23050;1860;Meise;65 - ...;Vrouwelijk;625
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23052;1785;Merchtem;0 - 14;Mannelijk;115
