région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_de_jour
Région wallonne;Liège;Verviers;63023;4700;Eupen;0 - 14;Féminin;77
Région wallonne;Liège;Verviers;63023;4700;Eupen;15 - 64;Masculin;1152
Région wallonne;Liège;Verviers;63023;4700;Eupen;15 - 64;Féminin;1417
Région wallonne;Liège;Verviers;63023;4700;Eupen;65 - ...;Masculin;856
Région wallonne;Liège;Verviers;63023;4700;Eupen;65 - ...;Féminin;1000
Région wallonne;Liège;Verviers;63035;4650;Herve;0 - 14;Masculin;97
Région wallonne;Liège;Verviers;63035;4650;Herve;0 - 14;Féminin;69
Région wallonne;Liège;Verviers;63035;4650;Herve;15 - 64;Masculin;922
Région wallonne;Liège;Verviers;63035;4650;Herve;15 - 64;Féminin;1217
Région wallonne;Liège;Verviers;63035;4650;Herve;65 - ...;Masculin;782
Région wallonne;Liège;Verviers;63035;4650;Herve;65 - ...;Féminin;714
Région wallonne;Liège;Verviers;63038;4845;Jalhay;0 - 14;Masculin;25
Région wallonne;Liège;Verviers;63038;4845;Jalhay;0 - 14;Féminin;54
Région wallonne;Liège;Verviers;63038;4845;Jalhay;15 - 64;Masculin;442
Région wallonne;Liège;Verviers;63038;4845;Jalhay;15 - 64;Féminin;630
Région wallonne;Liège;Verviers;63038;4845;Jalhay;65 - ...;Masculin;410
Région wallonne;Liège;Verviers;63038;4845;Jalhay;65 - ...;Féminin;295
Région wallonne;Liège;Verviers;63040;4720;La Calamine;0 - 14;Masculin;94
Région wallonne;Liège;Verviers;63040;4720;La Calamine;0 - 14;Féminin;30
Région wallonne;Liège;Verviers;63040;4720;La Calamine;15 - 64;Masculin;528
Région wallonne;Liège;Verviers;63040;4720;La Calamine;15 - 64;Féminin;544
Région wallonne;Liège;Verviers;63040;4720;La Calamine;65 - ...;Masculin;334
Région wallonne;Liège;Verviers;63040;4720;La Calamine;65 - ...;Féminin;372
Région wallonne;Liège;Verviers;63045;4990;Lierneux;0 - 14;Masculin;10
Région wallonne;Liège;Verviers;63045;4990;Lierneux;0 - 14;Féminin;18
Région wallonne;Liège;Verviers;63045;4990;Lierneux;15 - 64;Masculin;205
Région wallonne;Liège;Verviers;63045;4990;Lierneux;15 - 64;Féminin;257
Région wallonne;Liège;Verviers;63045;4990;Lierneux;65 - ...;Masculin;127
Région wallonne;Liège;Verviers;63045;4990;Lierneux;65 - ...;Féminin;143
Région wallonne;Liège;Verviers;63046;4830;Limbourg;0 - 14;Masculin;46
Région wallonne;Liège;Verviers;63046;4830;Limbourg;0 - 14;Féminin;16
Région wallonne;Liège;Verviers;63046;4830;Limbourg;15 - 64;Masculin;284
Région wallonne;Liège;Verviers;63046;4830;Limbourg;15 - 64;Féminin;449
Région wallonne;Liège;Verviers;63046;4830;Limbourg;65 - ...;Masculin;122
Région wallonne;Liège;Verviers;63046;4830;Limbourg;65 - ...;Féminin;155
Région wallonne;Liège;Verviers;63048;4710;Lontzen;0 - 14;Masculin;44
Région wallonne;Liège;Verviers;63048;4710;Lontzen;0 - 14;Féminin;18
Région wallonne;Liège;Verviers;63048;4710;Lontzen;15 - 64;Masculin;256
Région wallonne;Liège;Verviers;63048;4710;Lontzen;15 - 64;Féminin;396
Région wallonne;Liège;Verviers;63048;4710;Lontzen;65 - ...;Masculin;196
Région wallonne;Liège;Verviers;63048;4710;Lontzen;65 - ...;Féminin;141
Région wallonne;Liège;Verviers;63049;4960;Malmedy;0 - 14;Masculin;54
Région wallonne;Liège;Verviers;63049;4960;Malmedy;0 - 14;Féminin;28
Région wallonne;Liège;Verviers;63049;4960;Malmedy;15 - 64;Masculin;709
Région wallonne;Liège;Verviers;63049;4960;Malmedy;15 - 64;Féminin;995
Région wallonne;Liège;Verviers;63049;4960;Malmedy;65 - ...;Masculin;517
Région wallonne;Liège;Verviers;63049;4960;Malmedy;65 - ...;Féminin;717
Région wallonne;Liège;Verviers;63057;4877;Olne;0 - 14;Masculin;10
Région wallonne;Liège;Verviers;63057;4877;Olne;0 - 14;Féminin;9
Région wallonne;Liège;Verviers;63057;4877;Olne;15 - 64;Masculin;227
Région wallonne;Liège;Verviers;63057;4877;Olne;15 - 64;Féminin;251
Région wallonne;Liège;Verviers;63057;4877;Olne;65 - ...;Masculin;134
Région wallonne;Liège;Verviers;63057;4877;Olne;65 - ...;Féminin;200
Région wallonne;Liège;Verviers;63058;4860;Pepinster;0 - 14;Masculin;77
Région wallonne;Liège;Verviers;63058;4860;Pepinster;0 - 14;Féminin;39
Région wallonne;Liège;Verviers;63058;4860;Pepinster;15 - 64;Masculin;502
Région wallonne;Liège;Verviers;63058;4860;Pepinster;15 - 64;Féminin;791
Région wallonne;Liège;Verviers;63058;4860;Pepinster;65 - ...;Masculin;393
Région wallonne;Liège;Verviers;63058;4860;Pepinster;65 - ...;Féminin;311
Région wallonne;Liège;Verviers;63061;4730;Raeren;0 - 14;Masculin;42
Région wallonne;Liège;Verviers;63061;4730;Raeren;0 - 14;Féminin;24
Région wallonne;Liège;Verviers;63061;4730;Raeren;15 - 64;Masculin;296
Région wallonne;Liège;Verviers;63061;4730;Raeren;15 - 64;Féminin;357
Région wallonne;Liège;Verviers;63061;4730;Raeren;65 - ...;Masculin;266
Région wallonne;Liège;Verviers;63061;4730;Raeren;65 - ...;Féminin;205
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;0 - 14;Masculin;105
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;0 - 14;Féminin;35
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;15 - 64;Masculin;563
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;15 - 64;Féminin;779
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;65 - ...;Masculin;464
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;65 - ...;Féminin;407
Région wallonne;Liège;Verviers;63072;4900;Spa;0 - 14;Masculin;22
Région wallonne;Liège;Verviers;63072;4900;Spa;0 - 14;Féminin;42
Région wallonne;Liège;Verviers;63072;4900;Spa;15 - 64;Masculin;571
Région wallonne;Liège;Verviers;63072;4900;Spa;15 - 64;Féminin;872
Région wallonne;Liège;Verviers;63072;4900;Spa;65 - ...;Masculin;513
Région wallonne;Liège;Verviers;63072;4900;Spa;65 - ...;Féminin;475
Région wallonne;Liège;Verviers;63073;4970;Stavelot;0 - 14;Masculin;18
Région wallonne;Liège;Verviers;63073;4970;Stavelot;0 - 14;Féminin;14
Région wallonne;Liège;Verviers;63073;4970;Stavelot;15 - 64;Masculin;380
Région wallonne;Liège;Verviers;63073;4970;Stavelot;15 - 64;Féminin;471
Région wallonne;Liège;Verviers;63073;4970;Stavelot;65 - ...;Masculin;270
Région wallonne;Liège;Verviers;63073;4970;Stavelot;65 - ...;Féminin;275
Région wallonne;Liège;Verviers;63075;4987;Stoumont;0 - 14;Masculin;31
Région wallonne;Liège;Verviers;63075;4987;Stoumont;0 - 14;Féminin;6
Région wallonne;Liège;Verviers;63075;4987;Stoumont;15 - 64;Masculin;107
Région wallonne;Liège;Verviers;63075;4987;Stoumont;15 - 64;Féminin;185
Région wallonne;Liège;Verviers;63075;4987;Stoumont;65 - ...;Masculin;160
Région wallonne;Liège;Verviers;63075;4987;Stoumont;65 - ...;Féminin;80
Région wallonne;Liège;Verviers;63076;4910;Theux;0 - 14;Masculin;50
Région wallonne;Liège;Verviers;63076;4910;Theux;0 - 14;Féminin;30
Région wallonne;Liège;Verviers;63076;4910;Theux;15 - 64;Masculin;627
Région wallonne;Liège;Verviers;63076;4910;Theux;15 - 64;Féminin;967
Région wallonne;Liège;Verviers;63076;4910;Theux;65 - ...;Masculin;387
Région wallonne;Liège;Verviers;63076;4910;Theux;65 - ...;Féminin;503
Région wallonne;Liège;Verviers;63079;4800;Verviers;0 - 14;Masculin;435
Région wallonne;Liège;Verviers;63079;4800;Verviers;0 - 14;Féminin;436
Région wallonne;Liège;Verviers;63079;4800;Verviers;15 - 64;Masculin;3196
Région wallonne;Liège;Verviers;63079;4800;Verviers;15 - 64;Féminin;4630
Région wallonne;Liège;Verviers;63079;4800;Verviers;65 - ...;Masculin;1728
Région wallonne;Liège;Verviers;63079;4800;Verviers;65 - ...;Féminin;1990
Région wallonne;Liège;Verviers;63080;4950;Waimes;0 - 14;Masculin;26
Région wallonne;Liège;Verviers;63080;4950;Waimes;0 - 14;Féminin;25
Région wallonne;Liège;Verviers;63080;4950;Waimes;15 - 64;Masculin;395
Région wallonne;Liège;Verviers;63080;4950;Waimes;15 - 64;Féminin;570
Région wallonne;Liège;Verviers;63080;4950;Waimes;65 - ...;Masculin;341
Région wallonne;Liège;Verviers;63080;4950;Waimes;65 - ...;Féminin;259
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;0 - 14;Masculin;43
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;0 - 14;Féminin;80
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;15 - 64;Masculin;461
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;15 - 64;Féminin;799
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;65 - ...;Masculin;323
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;65 - ...;Féminin;471
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;0 - 14;Masculin;5
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;0 - 14;Féminin;16
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;15 - 64;Masculin;153
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;15 - 64;Féminin;129
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;65 - ...;Masculin;111
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;65 - ...;Féminin;86
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;0 - 14;Masculin;24
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;0 - 14;Féminin;11
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;15 - 64;Masculin;205
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;15 - 64;Féminin;226
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;65 - ...;Masculin;233
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;65 - ...;Féminin;167
Région wallonne;Liège;Verviers;63088;4850;Plombières;0 - 14;Masculin;53
Région wallonne;Liège;Verviers;63088;4850;Plombières;0 - 14;Féminin;30
Région wallonne;Liège;Verviers;63088;4850;Plombières;15 - 64;Masculin;448
Région wallonne;Liège;Verviers;63088;4850;Plombières;15 - 64;Féminin;686
Région wallonne;Liège;Verviers;63088;4850;Plombières;65 - ...;Masculin;307
Région wallonne;Liège;Verviers;63088;4850;Plombières;65 - ...;Féminin;387
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;0 - 14;Masculin;15
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;0 - 14;Féminin;10
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;15 - 64;Masculin;341
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;15 - 64;Féminin;423
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;65 - ...;Masculin;145
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;65 - ...;Féminin;113
Région wallonne;Liège;Waremme;64008;4257;Berloz;0 - 14;Masculin;17
Région wallonne;Liège;Waremme;64008;4257;Berloz;0 - 14;Féminin;9
Région wallonne;Liège;Waremme;64008;4257;Berloz;15 - 64;Masculin;185
Région wallonne;Liège;Waremme;64008;4257;Berloz;15 - 64;Féminin;328
Région wallonne;Liège;Waremme;64008;4257;Berloz;65 - ...;Masculin;152
Région wallonne;Liège;Waremme;64008;4257;Berloz;65 - ...;Féminin;80
Région wallonne;Liège;Waremme;64015;4260;Braives;0 - 14;Masculin;46
Région wallonne;Liège;Waremme;64015;4260;Braives;0 - 14;Féminin;33
Région wallonne;Liège;Waremme;64015;4260;Braives;15 - 64;Masculin;403
Région wallonne;Liège;Waremme;64015;4260;Braives;15 - 64;Féminin;458
Région wallonne;Liège;Waremme;64015;4260;Braives;65 - ...;Masculin;248
Région wallonne;Liège;Waremme;64015;4260;Braives;65 - ...;Féminin;288
Région wallonne;Liège;Waremme;64021;4367;Crisnée;0 - 14;Masculin;13
Région wallonne;Liège;Waremme;64021;4367;Crisnée;0 - 14;Féminin;13
Région wallonne;Liège;Waremme;64021;4367;Crisnée;15 - 64;Masculin;184
Région wallonne;Liège;Waremme;64021;4367;Crisnée;15 - 64;Féminin;284
Région wallonne;Liège;Waremme;64021;4367;Crisnée;65 - ...;Masculin;152
Région wallonne;Liège;Waremme;64021;4367;Crisnée;65 - ...;Féminin;214
Région wallonne;Liège;Waremme;64023;4357;Donceel;0 - 14;Masculin;17
Région wallonne;Liège;Waremme;64023;4357;Donceel;0 - 14;Féminin;12
Région wallonne;Liège;Waremme;64023;4357;Donceel;15 - 64;Masculin;216
Région wallonne;Liège;Waremme;64023;4357;Donceel;15 - 64;Féminin;236
Région wallonne;Liège;Waremme;64023;4357;Donceel;65 - ...;Masculin;237
Région wallonne;Liège;Waremme;64023;4357;Donceel;65 - ...;Féminin;140
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;0 - 14;Masculin;15
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;0 - 14;Féminin;5
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;15 - 64;Masculin;164
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;15 - 64;Féminin;281
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;65 - ...;Masculin;108
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;65 - ...;Féminin;130
Région wallonne;Liège;Waremme;64029;4250;Geer;0 - 14;Masculin;46
Région wallonne;Liège;Waremme;64029;4250;Geer;0 - 14;Féminin;13
Région wallonne;Liège;Waremme;64029;4250;Geer;15 - 64;Masculin;210
Région wallonne;Liège;Waremme;64029;4250;Geer;15 - 64;Féminin;300
Région wallonne;Liège;Waremme;64029;4250;Geer;65 - ...;Masculin;137
Région wallonne;Liège;Waremme;64029;4250;Geer;65 - ...;Féminin;79
Région wallonne;Liège;Waremme;64034;4280;Hannut;0 - 14;Masculin;108
Région wallonne;Liège;Waremme;64034;4280;Hannut;0 - 14;Féminin;88
Région wallonne;Liège;Waremme;64034;4280;Hannut;15 - 64;Masculin;955
Région wallonne;Liège;Waremme;64034;4280;Hannut;15 - 64;Féminin;1491
Région wallonne;Liège;Waremme;64034;4280;Hannut;65 - ...;Masculin;597
Région wallonne;Liège;Waremme;64034;4280;Hannut;65 - ...;Féminin;885
Région wallonne;Liège;Waremme;64047;4287;Lincent;0 - 14;Masculin;14
Région wallonne;Liège;Waremme;64047;4287;Lincent;0 - 14;Féminin;21
Région wallonne;Liège;Waremme;64047;4287;Lincent;15 - 64;Masculin;178
Région wallonne;Liège;Waremme;64047;4287;Lincent;15 - 64;Féminin;280
Région wallonne;Liège;Waremme;64047;4287;Lincent;65 - ...;Masculin;142
Région wallonne;Liège;Waremme;64047;4287;Lincent;65 - ...;Féminin;119
Région wallonne;Liège;Waremme;64056;4360;Oreye;0 - 14;Masculin;19
Région wallonne;Liège;Waremme;64056;4360;Oreye;0 - 14;Féminin;18
Région wallonne;Liège;Waremme;64056;4360;Oreye;15 - 64;Masculin;162
Région wallonne;Liège;Waremme;64056;4360;Oreye;15 - 64;Féminin;276
Région wallonne;Liège;Waremme;64056;4360;Oreye;65 - ...;Masculin;346
Région wallonne;Liège;Waremme;64056;4360;Oreye;65 - ...;Féminin;141
Région wallonne;Liège;Waremme;64063;4350;Remicourt;0 - 14;Masculin;26
Région wallonne;Liège;Waremme;64063;4350;Remicourt;0 - 14;Féminin;20
Région wallonne;Liège;Waremme;64063;4350;Remicourt;15 - 64;Masculin;315
Région wallonne;Liège;Waremme;64063;4350;Remicourt;15 - 64;Féminin;542
Région wallonne;Liège;Waremme;64063;4350;Remicourt;65 - ...;Masculin;169
Région wallonne;Liège;Waremme;64063;4350;Remicourt;65 - ...;Féminin;254
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;0 - 14;Masculin;37
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;0 - 14;Féminin;24
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;15 - 64;Masculin;377
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;15 - 64;Féminin;672
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;65 - ...;Masculin;302
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;65 - ...;Féminin;335
Région wallonne;Liège;Waremme;64074;4300;Waremme;0 - 14;Masculin;58
Région wallonne;Liège;Waremme;64074;4300;Waremme;0 - 14;Féminin;38
Région wallonne;Liège;Waremme;64074;4300;Waremme;15 - 64;Masculin;983
Région wallonne;Liège;Waremme;64074;4300;Waremme;15 - 64;Féminin;1551
Région wallonne;Liège;Waremme;64074;4300;Waremme;65 - ...;Masculin;752
Région wallonne;Liège;Waremme;64074;4300;Waremme;65 - ...;Féminin;843
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;0 - 14;Masculin;8
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;0 - 14;Féminin;24
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;15 - 64;Masculin;124
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;15 - 64;Féminin;225
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;65 - ...;Masculin;117
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;65 - ...;Féminin;112
Région wallonne;Liège;Waremme;64076;4317;Faimes;0 - 14;Masculin;90
Région wallonne;Liège;Waremme;64076;4317;Faimes;0 - 14;Féminin;11
Région wallonne;Liège;Waremme;64076;4317;Faimes;15 - 64;Masculin;267
Région wallonne;Liège;Waremme;64076;4317;Faimes;15 - 64;Féminin;348
Région wallonne;Liège;Waremme;64076;4317;Faimes;65 - ...;Masculin;155
Région wallonne;Liège;Waremme;64076;4317;Faimes;65 - ...;Féminin;186
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;0 - 14;Masculin;99
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;0 - 14;Féminin;62
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;15 - 64;Masculin;1231
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;15 - 64;Féminin;1290
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;65 - ...;Masculin;816
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;65 - ...;Féminin;816
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;0 - 14;Masculin;18
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;0 - 14;Féminin;13
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;15 - 64;Masculin;245
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;15 - 64;Féminin;193
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;65 - ...;Masculin;179
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;65 - ...;Féminin;67
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;0 - 14;Masculin;48
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;0 - 14;Féminin;32
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;15 - 64;Masculin;507
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;15 - 64;Féminin;604
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Masculin;472
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Féminin;407
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Masculin;7
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Féminin;6
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Masculin;55
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Féminin;133
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Masculin;42
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Féminin;53
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Masculin;21
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Féminin;17
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Masculin;392
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Féminin;405
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Masculin;231
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Féminin;249
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Masculin;99
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Féminin;55
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Masculin;865
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Féminin;1069
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Masculin;436
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Féminin;505
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Masculin;28
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Féminin;40
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Masculin;221
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Féminin;194
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Masculin;105
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Féminin;52
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Masculin;14
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Féminin;14
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Masculin;104
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Féminin;94
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Masculin;74
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Féminin;29
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Masculin;24
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Féminin;24
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Masculin;243
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Féminin;293
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Masculin;287
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Féminin;247
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Masculin;38
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Féminin;12
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Masculin;395
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Féminin;584
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Masculin;265
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Féminin;360
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Masculin;41
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Féminin;15
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Masculin;314
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Féminin;277
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Masculin;165
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Féminin;95
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Masculin;35
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Féminin;28
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Masculin;315
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Féminin;397
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Masculin;233
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Féminin;137
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Masculin;40
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Féminin;8
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Masculin;155
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Féminin;145
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Masculin;133
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Féminin;78
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Masculin;54
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Féminin;42
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Masculin;669
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Féminin;808
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Masculin;483
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Féminin;410
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Masculin;14
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Féminin;9
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Masculin;198
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Féminin;214
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Masculin;92
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Féminin;158
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Masculin;36
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Féminin;21
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Masculin;374
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Féminin;370
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Masculin;255
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Féminin;239
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Masculin;12
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Féminin;15
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Masculin;199
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Féminin;237
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Masculin;167
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Féminin;228
