région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_classique
Région wallonne;Liège;Verviers;63046;4830;Limbourg;0 - 14;Masculin;60
Région wallonne;Liège;Verviers;63046;4830;Limbourg;0 - 14;Féminin;42
Région wallonne;Liège;Verviers;63046;4830;Limbourg;15 - 64;Masculin;175
Région wallonne;Liège;Verviers;63046;4830;Limbourg;15 - 64;Féminin;273
Région wallonne;Liège;Verviers;63046;4830;Limbourg;65 - ...;Masculin;156
Région wallonne;Liège;Verviers;63046;4830;Limbourg;65 - ...;Féminin;191
Région wallonne;Liège;Verviers;63048;4710;Lontzen;0 - 14;Masculin;52
Région wallonne;Liège;Verviers;63048;4710;Lontzen;0 - 14;Féminin;36
Région wallonne;Liège;Verviers;63048;4710;Lontzen;15 - 64;Masculin;147
Région wallonne;Liège;Verviers;63048;4710;Lontzen;15 - 64;Féminin;211
Région wallonne;Liège;Verviers;63048;4710;Lontzen;65 - ...;Masculin;122
Région wallonne;Liège;Verviers;63048;4710;Lontzen;65 - ...;Féminin;170
Région wallonne;Liège;Verviers;63049;4960;Malmedy;0 - 14;Masculin;75
Région wallonne;Liège;Verviers;63049;4960;Malmedy;0 - 14;Féminin;64
Région wallonne;Liège;Verviers;63049;4960;Malmedy;15 - 64;Masculin;497
Région wallonne;Liège;Verviers;63049;4960;Malmedy;15 - 64;Féminin;633
Région wallonne;Liège;Verviers;63049;4960;Malmedy;65 - ...;Masculin;549
Région wallonne;Liège;Verviers;63049;4960;Malmedy;65 - ...;Féminin;572
Région wallonne;Liège;Verviers;63057;4877;Olne;0 - 14;Masculin;22
Région wallonne;Liège;Verviers;63057;4877;Olne;0 - 14;Féminin;17
Région wallonne;Liège;Verviers;63057;4877;Olne;15 - 64;Masculin;107
Région wallonne;Liège;Verviers;63057;4877;Olne;15 - 64;Féminin;155
Région wallonne;Liège;Verviers;63057;4877;Olne;65 - ...;Masculin;108
Région wallonne;Liège;Verviers;63057;4877;Olne;65 - ...;Féminin;72
Région wallonne;Liège;Verviers;63058;4860;Pepinster;0 - 14;Masculin;84
Région wallonne;Liège;Verviers;63058;4860;Pepinster;0 - 14;Féminin;68
Région wallonne;Liège;Verviers;63058;4860;Pepinster;15 - 64;Masculin;319
Région wallonne;Liège;Verviers;63058;4860;Pepinster;15 - 64;Féminin;481
Région wallonne;Liège;Verviers;63058;4860;Pepinster;65 - ...;Masculin;268
Région wallonne;Liège;Verviers;63058;4860;Pepinster;65 - ...;Féminin;298
Région wallonne;Liège;Verviers;63061;4730;Raeren;0 - 14;Masculin;47
Région wallonne;Liège;Verviers;63061;4730;Raeren;0 - 14;Féminin;27
Région wallonne;Liège;Verviers;63061;4730;Raeren;15 - 64;Masculin;159
Région wallonne;Liège;Verviers;63061;4730;Raeren;15 - 64;Féminin;205
Région wallonne;Liège;Verviers;63061;4730;Raeren;65 - ...;Masculin;221
Région wallonne;Liège;Verviers;63061;4730;Raeren;65 - ...;Féminin;238
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;0 - 14;Masculin;42
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;0 - 14;Féminin;46
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;15 - 64;Masculin;344
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;15 - 64;Féminin;413
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;65 - ...;Masculin;363
Région wallonne;Liège;Verviers;63067;4780;Saint-Vith;65 - ...;Féminin;326
Région wallonne;Liège;Verviers;63072;4900;Spa;0 - 14;Masculin;57
Région wallonne;Liège;Verviers;63072;4900;Spa;0 - 14;Féminin;74
Région wallonne;Liège;Verviers;63072;4900;Spa;15 - 64;Masculin;373
Région wallonne;Liège;Verviers;63072;4900;Spa;15 - 64;Féminin;510
Région wallonne;Liège;Verviers;63072;4900;Spa;65 - ...;Masculin;368
Région wallonne;Liège;Verviers;63072;4900;Spa;65 - ...;Féminin;461
Région wallonne;Liège;Verviers;63073;4970;Stavelot;0 - 14;Masculin;47
Région wallonne;Liège;Verviers;63073;4970;Stavelot;0 - 14;Féminin;45
Région wallonne;Liège;Verviers;63073;4970;Stavelot;15 - 64;Masculin;236
Région wallonne;Liège;Verviers;63073;4970;Stavelot;15 - 64;Féminin;330
Région wallonne;Liège;Verviers;63073;4970;Stavelot;65 - ...;Masculin;225
Région wallonne;Liège;Verviers;63073;4970;Stavelot;65 - ...;Féminin;215
Région wallonne;Liège;Verviers;63075;4987;Stoumont;0 - 14;Masculin;36
Région wallonne;Liège;Verviers;63075;4987;Stoumont;0 - 14;Féminin;13
Région wallonne;Liège;Verviers;63075;4987;Stoumont;15 - 64;Masculin;112
Région wallonne;Liège;Verviers;63075;4987;Stoumont;15 - 64;Féminin;131
Région wallonne;Liège;Verviers;63075;4987;Stoumont;65 - ...;Masculin;72
Région wallonne;Liège;Verviers;63075;4987;Stoumont;65 - ...;Féminin;80
Région wallonne;Liège;Verviers;63076;4910;Theux;0 - 14;Masculin;74
Région wallonne;Liège;Verviers;63076;4910;Theux;0 - 14;Féminin;65
Région wallonne;Liège;Verviers;63076;4910;Theux;15 - 64;Masculin;323
Région wallonne;Liège;Verviers;63076;4910;Theux;15 - 64;Féminin;494
Région wallonne;Liège;Verviers;63076;4910;Theux;65 - ...;Masculin;342
Région wallonne;Liège;Verviers;63076;4910;Theux;65 - ...;Féminin;344
Région wallonne;Liège;Verviers;63079;4800;Verviers;0 - 14;Masculin;718
Région wallonne;Liège;Verviers;63079;4800;Verviers;0 - 14;Féminin;549
Région wallonne;Liège;Verviers;63079;4800;Verviers;15 - 64;Masculin;1.880
Région wallonne;Liège;Verviers;63079;4800;Verviers;15 - 64;Féminin;2.985
Région wallonne;Liège;Verviers;63079;4800;Verviers;65 - ...;Masculin;1.605
Région wallonne;Liège;Verviers;63079;4800;Verviers;65 - ...;Féminin;1.957
Région wallonne;Liège;Verviers;63080;4950;Waimes;0 - 14;Masculin;61
Région wallonne;Liège;Verviers;63080;4950;Waimes;0 - 14;Féminin;35
Région wallonne;Liège;Verviers;63080;4950;Waimes;15 - 64;Masculin;274
Région wallonne;Liège;Verviers;63080;4950;Waimes;15 - 64;Féminin;296
Région wallonne;Liège;Verviers;63080;4950;Waimes;65 - ...;Masculin;264
Région wallonne;Liège;Verviers;63080;4950;Waimes;65 - ...;Féminin;245
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;0 - 14;Masculin;65
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;0 - 14;Féminin;71
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;15 - 64;Masculin;298
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;15 - 64;Féminin;432
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;65 - ...;Masculin;321
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;65 - ...;Féminin;308
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;0 - 14;Masculin;12
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;0 - 14;Féminin;16
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;15 - 64;Masculin;70
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;15 - 64;Féminin;106
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;65 - ...;Masculin;68
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;65 - ...;Féminin;66
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;0 - 14;Masculin;10
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;0 - 14;Féminin;21
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;15 - 64;Masculin;118
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;15 - 64;Féminin;118
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;65 - ...;Masculin;164
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;65 - ...;Féminin;125
Région wallonne;Liège;Verviers;63088;4850;Plombières;0 - 14;Masculin;62
Région wallonne;Liège;Verviers;63088;4850;Plombières;0 - 14;Féminin;66
Région wallonne;Liège;Verviers;63088;4850;Plombières;15 - 64;Masculin;262
Région wallonne;Liège;Verviers;63088;4850;Plombières;15 - 64;Féminin;416
Région wallonne;Liège;Verviers;63088;4850;Plombières;65 - ...;Masculin;284
Région wallonne;Liège;Verviers;63088;4850;Plombières;65 - ...;Féminin;276
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;0 - 14;Masculin;41
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;0 - 14;Féminin;35
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;15 - 64;Masculin;207
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;15 - 64;Féminin;215
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;65 - ...;Masculin;118
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;65 - ...;Féminin;117
Région wallonne;Liège;Waremme;64008;4257;Berloz;0 - 14;Masculin;15
Région wallonne;Liège;Waremme;64008;4257;Berloz;0 - 14;Féminin;20
Région wallonne;Liège;Waremme;64008;4257;Berloz;15 - 64;Masculin;115
Région wallonne;Liège;Waremme;64008;4257;Berloz;15 - 64;Féminin;149
Région wallonne;Liège;Waremme;64008;4257;Berloz;65 - ...;Masculin;87
Région wallonne;Liège;Waremme;64008;4257;Berloz;65 - ...;Féminin;86
Région wallonne;Liège;Waremme;64015;4260;Braives;0 - 14;Masculin;32
Région wallonne;Liège;Waremme;64015;4260;Braives;0 - 14;Féminin;33
Région wallonne;Liège;Waremme;64015;4260;Braives;15 - 64;Masculin;170
Région wallonne;Liège;Waremme;64015;4260;Braives;15 - 64;Féminin;257
Région wallonne;Liège;Waremme;64015;4260;Braives;65 - ...;Masculin;148
Région wallonne;Liège;Waremme;64015;4260;Braives;65 - ...;Féminin;172
Région wallonne;Liège;Waremme;64021;4367;Crisnée;0 - 14;Masculin;23
Région wallonne;Liège;Waremme;64021;4367;Crisnée;0 - 14;Féminin;28
Région wallonne;Liège;Waremme;64021;4367;Crisnée;15 - 64;Masculin;96
Région wallonne;Liège;Waremme;64021;4367;Crisnée;15 - 64;Féminin;130
Région wallonne;Liège;Waremme;64021;4367;Crisnée;65 - ...;Masculin;93
Région wallonne;Liège;Waremme;64021;4367;Crisnée;65 - ...;Féminin;127
Région wallonne;Liège;Waremme;64023;4357;Donceel;0 - 14;Masculin;17
Région wallonne;Liège;Waremme;64023;4357;Donceel;0 - 14;Féminin;17
Région wallonne;Liège;Waremme;64023;4357;Donceel;15 - 64;Masculin;75
Région wallonne;Liège;Waremme;64023;4357;Donceel;15 - 64;Féminin;136
Région wallonne;Liège;Waremme;64023;4357;Donceel;65 - ...;Masculin;89
Région wallonne;Liège;Waremme;64023;4357;Donceel;65 - ...;Féminin;57
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;0 - 14;Masculin;26
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;0 - 14;Féminin;< 5
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;15 - 64;Masculin;123
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;15 - 64;Féminin;134
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;65 - ...;Masculin;87
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;65 - ...;Féminin;95
Région wallonne;Liège;Waremme;64029;4250;Geer;0 - 14;Masculin;28
Région wallonne;Liège;Waremme;64029;4250;Geer;0 - 14;Féminin;8
Région wallonne;Liège;Waremme;64029;4250;Geer;15 - 64;Masculin;118
Région wallonne;Liège;Waremme;64029;4250;Geer;15 - 64;Féminin;138
Région wallonne;Liège;Waremme;64029;4250;Geer;65 - ...;Masculin;69
Région wallonne;Liège;Waremme;64029;4250;Geer;65 - ...;Féminin;61
Région wallonne;Liège;Waremme;64034;4280;Hannut;0 - 14;Masculin;94
Région wallonne;Liège;Waremme;64034;4280;Hannut;0 - 14;Féminin;67
Région wallonne;Liège;Waremme;64034;4280;Hannut;15 - 64;Masculin;501
Région wallonne;Liège;Waremme;64034;4280;Hannut;15 - 64;Féminin;687
Région wallonne;Liège;Waremme;64034;4280;Hannut;65 - ...;Masculin;479
Région wallonne;Liège;Waremme;64034;4280;Hannut;65 - ...;Féminin;619
Région wallonne;Liège;Waremme;64047;4287;Lincent;0 - 14;Masculin;14
Région wallonne;Liège;Waremme;64047;4287;Lincent;0 - 14;Féminin;19
Région wallonne;Liège;Waremme;64047;4287;Lincent;15 - 64;Masculin;123
Région wallonne;Liège;Waremme;64047;4287;Lincent;15 - 64;Féminin;156
Région wallonne;Liège;Waremme;64047;4287;Lincent;65 - ...;Masculin;90
Région wallonne;Liège;Waremme;64047;4287;Lincent;65 - ...;Féminin;100
Région wallonne;Liège;Waremme;64056;4360;Oreye;0 - 14;Masculin;20
Région wallonne;Liège;Waremme;64056;4360;Oreye;0 - 14;Féminin;13
Région wallonne;Liège;Waremme;64056;4360;Oreye;15 - 64;Masculin;149
Région wallonne;Liège;Waremme;64056;4360;Oreye;15 - 64;Féminin;168
Région wallonne;Liège;Waremme;64056;4360;Oreye;65 - ...;Masculin;101
Région wallonne;Liège;Waremme;64056;4360;Oreye;65 - ...;Féminin;112
Région wallonne;Liège;Waremme;64063;4350;Remicourt;0 - 14;Masculin;33
Région wallonne;Liège;Waremme;64063;4350;Remicourt;0 - 14;Féminin;29
Région wallonne;Liège;Waremme;64063;4350;Remicourt;15 - 64;Masculin;170
Région wallonne;Liège;Waremme;64063;4350;Remicourt;15 - 64;Féminin;222
Région wallonne;Liège;Waremme;64063;4350;Remicourt;65 - ...;Masculin;165
Région wallonne;Liège;Waremme;64063;4350;Remicourt;65 - ...;Féminin;189
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;0 - 14;Masculin;71
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;0 - 14;Féminin;31
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;15 - 64;Masculin;267
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;15 - 64;Féminin;351
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;65 - ...;Masculin;249
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;65 - ...;Féminin;225
Région wallonne;Liège;Waremme;64074;4300;Waremme;0 - 14;Masculin;87
Région wallonne;Liège;Waremme;64074;4300;Waremme;0 - 14;Féminin;64
Région wallonne;Liège;Waremme;64074;4300;Waremme;15 - 64;Masculin;528
Région wallonne;Liège;Waremme;64074;4300;Waremme;15 - 64;Féminin;677
Région wallonne;Liège;Waremme;64074;4300;Waremme;65 - ...;Masculin;528
Région wallonne;Liège;Waremme;64074;4300;Waremme;65 - ...;Féminin;697
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;0 - 14;Masculin;23
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;0 - 14;Féminin;16
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;15 - 64;Masculin;88
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;15 - 64;Féminin;125
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;65 - ...;Masculin;119
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;65 - ...;Féminin;86
Région wallonne;Liège;Waremme;64076;4317;Faimes;0 - 14;Masculin;28
Région wallonne;Liège;Waremme;64076;4317;Faimes;0 - 14;Féminin;17
Région wallonne;Liège;Waremme;64076;4317;Faimes;15 - 64;Masculin;124
Région wallonne;Liège;Waremme;64076;4317;Faimes;15 - 64;Féminin;149
Région wallonne;Liège;Waremme;64076;4317;Faimes;65 - ...;Masculin;101
Région wallonne;Liège;Waremme;64076;4317;Faimes;65 - ...;Féminin;77
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;0 - 14;Masculin;185
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;0 - 14;Féminin;163
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;15 - 64;Masculin;814
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;15 - 64;Féminin;960
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;65 - ...;Masculin;757
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;65 - ...;Féminin;800
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;0 - 14;Masculin;24
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;0 - 14;Féminin;17
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;15 - 64;Masculin;142
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;15 - 64;Féminin;164
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;65 - ...;Masculin;120
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;65 - ...;Féminin;135
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;0 - 14;Masculin;86
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;0 - 14;Féminin;72
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;15 - 64;Masculin;376
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;15 - 64;Féminin;598
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Masculin;403
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Féminin;511
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Masculin;15
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Féminin;10
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Masculin;63
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Féminin;64
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Masculin;30
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Féminin;40
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Masculin;44
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Féminin;34
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Masculin;210
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Féminin;261
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Masculin;220
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Féminin;248
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Masculin;86
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Féminin;67
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Masculin;622
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Féminin;821
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Masculin;449
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Féminin;490
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Masculin;36
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Féminin;22
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Masculin;158
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Féminin;159
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Masculin;103
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Féminin;102
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Masculin;11
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Féminin;14
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Masculin;69
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Féminin;100
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Masculin;52
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Féminin;70
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Masculin;32
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Féminin;32
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Masculin;210
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Féminin;229
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Masculin;151
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Féminin;150
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Masculin;59
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Féminin;43
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Masculin;317
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Féminin;354
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Masculin;288
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Féminin;299
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Masculin;40
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Féminin;39
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Masculin;186
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Féminin;256
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Masculin;134
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Féminin;119
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Masculin;42
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Féminin;33
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Masculin;230
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Féminin;321
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Masculin;179
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Féminin;195
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Masculin;26
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Féminin;26
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Masculin;133
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Féminin;128
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Masculin;87
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Féminin;89
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Masculin;55
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Féminin;58
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Masculin;468
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Féminin;515
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Masculin;435
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Féminin;380
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Masculin;22
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Féminin;29
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Masculin;149
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Féminin;164
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Masculin;144
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Féminin;92
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Masculin;47
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Féminin;49
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Masculin;226
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Féminin;317
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Masculin;160
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Féminin;206
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Masculin;25
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Féminin;18
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Masculin;183
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Féminin;163
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Masculin;193
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Féminin;167
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Masculin;130
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Féminin;101
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Masculin;689
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Féminin;863
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Masculin;554
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Féminin;638
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Masculin;57
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Féminin;33
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Masculin;215
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Féminin;275
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Masculin;161
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Féminin;169
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Masculin;25
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Féminin;26
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Masculin;98
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Féminin;152
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Masculin;77
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Féminin;70
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Masculin;42
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Féminin;17
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Masculin;132
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Féminin;134
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Masculin;104
