région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_de_jour
Région wallonne;Liège;Verviers;63075;4987;Stoumont;15 - 64;Féminin;207
Région wallonne;Liège;Verviers;63075;4987;Stoumont;65 - ...;Masculin;83
Région wallonne;Liège;Verviers;63075;4987;Stoumont;65 - ...;Féminin;106
Région wallonne;Liège;Verviers;63076;4910;Theux;0 - 14;Masculin;84
Région wallonne;Liège;Verviers;63076;4910;Theux;0 - 14;Féminin;59
Région wallonne;Liège;Verviers;63076;4910;Theux;15 - 64;Masculin;640
Région wallonne;Liège;Verviers;63076;4910;Theux;15 - 64;Féminin;1.278
Région wallonne;Liège;Verviers;63076;4910;Theux;65 - ...;Masculin;448
Région wallonne;Liège;Verviers;63076;4910;Theux;65 - ...;Féminin;547
Région wallonne;Liège;Verviers;63079;4800;Verviers;0 - 14;Masculin;897
Région wallonne;Liège;Verviers;63079;4800;Verviers;0 - 14;Féminin;470
Région wallonne;Liège;Verviers;63079;4800;Verviers;15 - 64;Masculin;3.702
Région wallonne;Liège;Verviers;63079;4800;Verviers;15 - 64;Féminin;5.835
Région wallonne;Liège;Verviers;63079;4800;Verviers;65 - ...;Masculin;1.968
Région wallonne;Liège;Verviers;63079;4800;Verviers;65 - ...;Féminin;2.389
Région wallonne;Liège;Verviers;63080;4950;Waimes;0 - 14;Masculin;44
Région wallonne;Liège;Verviers;63080;4950;Waimes;0 - 14;Féminin;54
Région wallonne;Liège;Verviers;63080;4950;Waimes;15 - 64;Masculin;493
Région wallonne;Liège;Verviers;63080;4950;Waimes;15 - 64;Féminin;550
Région wallonne;Liège;Verviers;63080;4950;Waimes;65 - ...;Masculin;256
Région wallonne;Liège;Verviers;63080;4950;Waimes;65 - ...;Féminin;173
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;0 - 14;Masculin;103
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;0 - 14;Féminin;59
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;15 - 64;Masculin;578
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;15 - 64;Féminin;928
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;65 - ...;Masculin;397
Région wallonne;Liège;Verviers;63084;4840;Welkenraedt;65 - ...;Féminin;470
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;0 - 14;Masculin;12
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;0 - 14;Féminin;14
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;15 - 64;Masculin;89
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;15 - 64;Féminin;178
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;65 - ...;Masculin;94
Région wallonne;Liège;Verviers;63086;4980;Trois-Ponts;65 - ...;Féminin;120
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;0 - 14;Masculin;28
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;0 - 14;Féminin;23
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;15 - 64;Masculin;212
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;15 - 64;Féminin;222
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;65 - ...;Masculin;283
Région wallonne;Liège;Verviers;63087;4790;Burg-Reuland;65 - ...;Féminin;115
Région wallonne;Liège;Verviers;63088;4850;Plombières;0 - 14;Masculin;55
Région wallonne;Liège;Verviers;63088;4850;Plombières;0 - 14;Féminin;37
Région wallonne;Liège;Verviers;63088;4850;Plombières;15 - 64;Masculin;532
Région wallonne;Liège;Verviers;63088;4850;Plombières;15 - 64;Féminin;777
Région wallonne;Liège;Verviers;63088;4850;Plombières;65 - ...;Masculin;340
Région wallonne;Liège;Verviers;63088;4850;Plombières;65 - ...;Féminin;411
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;0 - 14;Masculin;47
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;0 - 14;Féminin;35
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;15 - 64;Masculin;413
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;15 - 64;Féminin;478
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;65 - ...;Masculin;138
Région wallonne;Liège;Verviers;63089;4890;Thimister-Clermont;65 - ...;Féminin;175
Région wallonne;Liège;Waremme;64008;4257;Berloz;0 - 14;Masculin;27
Région wallonne;Liège;Waremme;64008;4257;Berloz;0 - 14;Féminin;18
Région wallonne;Liège;Waremme;64008;4257;Berloz;15 - 64;Masculin;218
Région wallonne;Liège;Waremme;64008;4257;Berloz;15 - 64;Féminin;342
Région wallonne;Liège;Waremme;64008;4257;Berloz;65 - ...;Masculin;252
Région wallonne;Liège;Waremme;64008;4257;Berloz;65 - ...;Féminin;119
Région wallonne;Liège;Waremme;64015;4260;Braives;0 - 14;Masculin;57
Région wallonne;Liège;Waremme;64015;4260;Braives;0 - 14;Féminin;31
Région wallonne;Liège;Waremme;64015;4260;Braives;15 - 64;Masculin;384
Région wallonne;Liège;Waremme;64015;4260;Braives;15 - 64;Féminin;479
Région wallonne;Liège;Waremme;64015;4260;Braives;65 - ...;Masculin;218
Région wallonne;Liège;Waremme;64015;4260;Braives;65 - ...;Féminin;259
Région wallonne;Liège;Waremme;64021;4367;Crisnée;0 - 14;Masculin;20
Région wallonne;Liège;Waremme;64021;4367;Crisnée;0 - 14;Féminin;32
Région wallonne;Liège;Waremme;64021;4367;Crisnée;15 - 64;Masculin;185
Région wallonne;Liège;Waremme;64021;4367;Crisnée;15 - 64;Féminin;275
Région wallonne;Liège;Waremme;64021;4367;Crisnée;65 - ...;Masculin;120
Région wallonne;Liège;Waremme;64021;4367;Crisnée;65 - ...;Féminin;159
Région wallonne;Liège;Waremme;64023;4357;Donceel;0 - 14;Masculin;18
Région wallonne;Liège;Waremme;64023;4357;Donceel;0 - 14;Féminin;18
Région wallonne;Liège;Waremme;64023;4357;Donceel;15 - 64;Masculin;237
Région wallonne;Liège;Waremme;64023;4357;Donceel;15 - 64;Féminin;336
Région wallonne;Liège;Waremme;64023;4357;Donceel;65 - ...;Masculin;155
Région wallonne;Liège;Waremme;64023;4357;Donceel;65 - ...;Féminin;89
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;0 - 14;Masculin;25
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;0 - 14;Féminin;10
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;15 - 64;Masculin;259
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;15 - 64;Féminin;367
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;65 - ...;Masculin;134
Région wallonne;Liège;Waremme;64025;4347;Fexhe-le-Haut-Clocher;65 - ...;Féminin;146
Région wallonne;Liège;Waremme;64029;4250;Geer;0 - 14;Masculin;30
Région wallonne;Liège;Waremme;64029;4250;Geer;0 - 14;Féminin;10
Région wallonne;Liège;Waremme;64029;4250;Geer;15 - 64;Masculin;225
Région wallonne;Liège;Waremme;64029;4250;Geer;15 - 64;Féminin;291
Région wallonne;Liège;Waremme;64029;4250;Geer;65 - ...;Masculin;94
Région wallonne;Liège;Waremme;64029;4250;Geer;65 - ...;Féminin;95
Région wallonne;Liège;Waremme;64034;4280;Hannut;0 - 14;Masculin;99
Région wallonne;Liège;Waremme;64034;4280;Hannut;0 - 14;Féminin;64
Région wallonne;Liège;Waremme;64034;4280;Hannut;15 - 64;Masculin;1.017
Région wallonne;Liège;Waremme;64034;4280;Hannut;15 - 64;Féminin;1.412
Région wallonne;Liège;Waremme;64034;4280;Hannut;65 - ...;Masculin;738
Région wallonne;Liège;Waremme;64034;4280;Hannut;65 - ...;Féminin;771
Région wallonne;Liège;Waremme;64047;4287;Lincent;0 - 14;Masculin;17
Région wallonne;Liège;Waremme;64047;4287;Lincent;0 - 14;Féminin;19
Région wallonne;Liège;Waremme;64047;4287;Lincent;15 - 64;Masculin;231
Région wallonne;Liège;Waremme;64047;4287;Lincent;15 - 64;Féminin;286
Région wallonne;Liège;Waremme;64047;4287;Lincent;65 - ...;Masculin;134
Région wallonne;Liège;Waremme;64047;4287;Lincent;65 - ...;Féminin;127
Région wallonne;Liège;Waremme;64056;4360;Oreye;0 - 14;Masculin;27
Région wallonne;Liège;Waremme;64056;4360;Oreye;0 - 14;Féminin;23
Région wallonne;Liège;Waremme;64056;4360;Oreye;15 - 64;Masculin;237
Région wallonne;Liège;Waremme;64056;4360;Oreye;15 - 64;Féminin;429
Région wallonne;Liège;Waremme;64056;4360;Oreye;65 - ...;Masculin;184
Région wallonne;Liège;Waremme;64056;4360;Oreye;65 - ...;Féminin;161
Région wallonne;Liège;Waremme;64063;4350;Remicourt;0 - 14;Masculin;53
Région wallonne;Liège;Waremme;64063;4350;Remicourt;0 - 14;Féminin;35
Région wallonne;Liège;Waremme;64063;4350;Remicourt;15 - 64;Masculin;333
Région wallonne;Liège;Waremme;64063;4350;Remicourt;15 - 64;Féminin;552
Région wallonne;Liège;Waremme;64063;4350;Remicourt;65 - ...;Masculin;241
Région wallonne;Liège;Waremme;64063;4350;Remicourt;65 - ...;Féminin;269
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;0 - 14;Masculin;62
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;0 - 14;Féminin;27
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;15 - 64;Masculin;398
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;15 - 64;Féminin;817
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;65 - ...;Masculin;402
Région wallonne;Liège;Waremme;64065;4470;Saint-Georges-sur-Meuse;65 - ...;Féminin;324
Région wallonne;Liège;Waremme;64074;4300;Waremme;0 - 14;Masculin;130
Région wallonne;Liège;Waremme;64074;4300;Waremme;0 - 14;Féminin;63
Région wallonne;Liège;Waremme;64074;4300;Waremme;15 - 64;Masculin;1.162
Région wallonne;Liège;Waremme;64074;4300;Waremme;15 - 64;Féminin;1.831
Région wallonne;Liège;Waremme;64074;4300;Waremme;65 - ...;Masculin;863
Région wallonne;Liège;Waremme;64074;4300;Waremme;65 - ...;Féminin;1.035
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;0 - 14;Masculin;19
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;0 - 14;Féminin;6
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;15 - 64;Masculin;143
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;15 - 64;Féminin;210
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;65 - ...;Masculin;141
Région wallonne;Liège;Waremme;64075;4219;Wasseiges;65 - ...;Féminin;118
Région wallonne;Liège;Waremme;64076;4317;Faimes;0 - 14;Masculin;38
Région wallonne;Liège;Waremme;64076;4317;Faimes;0 - 14;Féminin;34
Région wallonne;Liège;Waremme;64076;4317;Faimes;15 - 64;Masculin;299
Région wallonne;Liège;Waremme;64076;4317;Faimes;15 - 64;Féminin;401
Région wallonne;Liège;Waremme;64076;4317;Faimes;65 - ...;Masculin;132
Région wallonne;Liège;Waremme;64076;4317;Faimes;65 - ...;Féminin;112
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;0 - 14;Masculin;161
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;0 - 14;Féminin;94
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;15 - 64;Masculin;1.300
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;15 - 64;Féminin;1.654
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;65 - ...;Masculin;781
Région wallonne;Luxembourg;Arlon;81001;6700;Arlon;65 - ...;Féminin;906
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;0 - 14;Masculin;29
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;0 - 14;Féminin;30
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;15 - 64;Masculin;235
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;15 - 64;Féminin;308
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;65 - ...;Masculin;135
Région wallonne;Luxembourg;Arlon;81003;6717;Attert;65 - ...;Féminin;88
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;0 - 14;Masculin;75
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;0 - 14;Féminin;39
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;15 - 64;Masculin;653
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;15 - 64;Féminin;719
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Masculin;501
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Féminin;466
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Masculin;14
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Féminin;12
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Masculin;80
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Féminin;99
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Masculin;20
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Féminin;48
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Masculin;25
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Féminin;14
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Masculin;366
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Féminin;429
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Masculin;222
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Féminin;239
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Masculin;137
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Féminin;70
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Masculin;1.126
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Féminin;1.218
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Masculin;540
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Féminin;576
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Masculin;30
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Féminin;43
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Masculin;301
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Féminin;177
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Masculin;101
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Féminin;125
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Masculin;19
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Féminin;20
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Masculin;101
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Féminin;95
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Masculin;47
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Féminin;42
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Masculin;54
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Féminin;20
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Masculin;387
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Féminin;397
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Masculin;207
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Féminin;272
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Masculin;55
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Féminin;23
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Masculin;475
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Féminin;625
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Masculin;350
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Féminin;284
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Masculin;52
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Féminin;36
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Masculin;343
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Féminin;386
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Masculin;193
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Féminin;89
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Masculin;69
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Féminin;36
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Masculin;421
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Féminin;393
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Masculin;201
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Féminin;201
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Masculin;29
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Féminin;20
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Masculin;259
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Féminin;193
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Masculin;86
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Féminin;77
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Masculin;65
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Féminin;157
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Masculin;619
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Féminin;1.116
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Masculin;533
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Féminin;469
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Masculin;33
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Féminin;24
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Masculin;207
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Féminin;285
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Masculin;153
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Féminin;133
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Masculin;36
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Féminin;39
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Masculin;374
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Féminin;512
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Masculin;187
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Féminin;272
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Masculin;27
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Féminin;21
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Masculin;302
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Féminin;303
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Masculin;168
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Féminin;227
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Masculin;153
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Féminin;171
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Masculin;1.335
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Féminin;1.657
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Masculin;1.044
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Féminin;733
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Masculin;45
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Féminin;26
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Masculin;382
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Féminin;466
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Masculin;336
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Féminin;279
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Masculin;19
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Féminin;17
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Masculin;158
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Féminin;219
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Masculin;85
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Féminin;103
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Masculin;56
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Féminin;17
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Masculin;182
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Féminin;258
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Masculin;128
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Féminin;66
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Masculin;34
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Féminin;19
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Masculin;258
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Féminin;316
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Masculin;98
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Féminin;85
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Masculin;80
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Féminin;52
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Masculin;532
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Féminin;630
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Masculin;248
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Féminin;318
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Masculin;26
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Féminin;18
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Masculin;288
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Féminin;363
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Masculin;268
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Féminin;174
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Masculin;9
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Féminin;10
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Masculin;55
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Féminin;66
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Masculin;117
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Féminin;121
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Masculin;8
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Féminin;< 5
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Masculin;112
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Féminin;130
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Masculin;46
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Féminin;47
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Masculin;35
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Féminin;39
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Masculin;265
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Féminin;250
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Masculin;195
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Féminin;146
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Masculin;49
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Féminin;31
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Masculin;329
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Féminin;317
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Masculin;181
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Féminin;223
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Masculin;41
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Féminin;47
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Masculin;484
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Féminin;536
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Masculin;267
